Fighter_dims,weight_class,avg_KD,avg_opp_KD,avg_SUB_ATT,avg_opp_SUB_ATT,avg_REV,avg_opp_REV,avg_SIG_STR_att,avg_SIG_STR_landed,avg_opp_SIG_STR_att,avg_opp_SIG_STR_landed,avg_TOTAL_STR_att,avg_TOTAL_STR_landed,avg_opp_TOTAL_STR_att,avg_opp_TOTAL_STR_landed,avg_TD_att,avg_TD_landed,avg_opp_TD_att,avg_opp_TD_landed,avg_HEAD_att,avg_HEAD_landed,avg_opp_HEAD_att,avg_opp_HEAD_landed,avg_BODY_att,avg_BODY_landed,avg_opp_BODY_att,avg_opp_BODY_landed,avg_LEG_att,avg_LEG_landed,avg_opp_LEG_att,avg_opp_LEG_landed,avg_DISTANCE_att,avg_DISTANCE_landed,avg_opp_DISTANCE_att,avg_opp_DISTANCE_landed,avg_CLINCH_att,avg_CLINCH_landed,avg_opp_CLINCH_att,avg_opp_CLINCH_landed,avg_GROUND_att,avg_GROUND_landed,avg_opp_GROUND_att,avg_opp_GROUND_landed,avg_CTRL_time(seconds),avg_opp_CTRL_time(seconds),Stance_Open Stance,Stance_Orthodox,Stance_Sideways,Stance_Southpaw,Stance_Switch,x,y,cluster,specific_cluster
Darrell Montague,Flyweight,0.0,0.1313380800729475,0.0333515116737086,0.0,0.0,0.0,0.1739888181943877,0.0522191962668602,0.38828765979279,0.2710523729698661,0.138603882636463,0.0434854230953254,0.3644504860738107,0.2896094743077692,0.0720992495946294,0.0134431916738921,0.1297315541577195,0.0344469132544772,0.1474523374768809,0.0369023581720138,0.3433730190018134,0.2109448114387968,0.102156601270444,0.021682567215958,0.0990370540504406,0.073737868903599,0.161823473517661,0.1386214515150365,0.0820552331261632,0.0696678882036545,0.3386899968456752,0.1572328930543794,0.3423045367217469,0.2107365559513075,0.0253395527380366,0.0034323365688802,0.122615346115478,0.101601253303806,0.000584486594517,0.0,0.065990815347138,0.0690549605544294,0.0251180385066515,0.1254022916647639,0.0,0.0,0.0,1.0,0.0,-5.553721,-0.58328635,2,2_Flyweight
Darren Uyenoyama,Flyweight,0.0,0.0128303823453924,0.0561625124992015,0.0,0.1559744282296166,0.0948979539229819,0.0481800675697277,0.0241689684057198,0.1554562386599541,0.0829220583528442,0.1018284772718855,0.0778005503492071,0.1598481310441464,0.1117853967804212,0.0597180428473222,0.0454923181177176,0.1796527949377684,0.0783906428514436,0.0333637339514198,0.0126005423023194,0.1290262140451335,0.0456228815844381,0.08749366473481,0.051723053392125,0.0370596229134341,0.0269328636219026,0.0407378148191241,0.0452948828429858,0.0682516079599762,0.0842418372045858,0.0694118833638716,0.0371935502084164,0.1502911634504342,0.0804131612654383,0.0234980611805458,0.0214848366269763,0.0264193244016496,0.0195788666773072,0.0095735433839049,0.0083588975233078,0.026099116043052,0.0152849013607593,0.3161114041617762,0.2740148882792144,0.0,1.0,0.0,0.0,0.0,7.9767857,5.685239,0,0_Flyweight
David Dvorak,Flyweight,0.0,0.0044045102184625,0.0126490777780586,0.0,0.1652362395971959,0.0,0.1939713948843409,0.1024415713572521,0.2515900907035185,0.1452927992226787,0.1709748886906434,0.0973482384359601,0.2422910632742262,0.1705222500523104,0.0272107959552506,0.0,0.3050503038747112,0.0692434024388005,0.1332425740776851,0.0544991575419471,0.1999160627212328,0.0741797885427741,0.321876684576644,0.187469533349355,0.0708550694639632,0.0511511938514055,0.2051734693474471,0.2284509948591972,0.1205362198405612,0.158182987625957,0.3366936925081718,0.2561271523542994,0.2694734183793533,0.164809481282426,0.1264451502041566,0.0867807083975458,0.0378094970405764,0.0268886132463224,0.002516381811416,0.002347679816039,0.010640450677933,0.006868680632072,0.0684487733511185,0.0627447376996097,0.0,1.0,0.0,0.0,0.0,9.078652,2.1612427,0,0_Flyweight
Deiveson Figueiredo,Flyweight,0.0360515746359667,0.0016044994644745,0.1197867158106576,0.007623792079419,0.0,0.0,0.1182940430292742,0.0779763289529351,0.2189261937081017,0.1566916583722409,0.1040117934172732,0.0710502900117078,0.2237146704014623,0.1940556264957856,0.0798380186291424,0.0562610662155184,0.2205177364101854,0.0807405271717044,0.0950937000064325,0.0571430460358233,0.1821739352741961,0.1102931505119277,0.177702358141113,0.1341827917532529,0.0503623616174261,0.0315537290359953,0.0349586669601976,0.0374342309576218,0.0980971838427637,0.1240217807759468,0.1706393758826644,0.1515407262834928,0.2126920092067397,0.1638608440881565,0.0405332045974339,0.0325227722235064,0.0409008912274196,0.026568078699374,0.0267804249582713,0.0233088011889991,0.0324890515731676,0.0266000251822513,0.2294429703939509,0.1835472905622632,0.0,1.0,0.0,0.0,0.0,8.572976,3.9034336,0,0_Flyweight
Demetrious Johnson,Flyweight,0.0052811250404388,0.0013853138614565,0.0250725143563566,0.010897526255277,0.0206444041860293,0.0076342996682525,0.1459709237128086,0.0902953213806378,0.1769442025271335,0.0863220415718016,0.1553952298654202,0.1100592642486372,0.2145152300800576,0.1652367461880305,0.1542167709904559,0.1117491204577695,0.2195290154732226,0.0650592834379377,0.093746367815792,0.0440631388878543,0.1348413181849626,0.0369527350381514,0.251699726671702,0.1941271387508,0.0664487747073341,0.044637472760877,0.1961591017187841,0.196576980850166,0.072145599202215,0.0765098065279421,0.2008380879478793,0.1499642648920817,0.1684836200349697,0.0695416057320537,0.1825428439368107,0.1623462162349427,0.06270765358642,0.0424145521952928,0.0119403166266018,0.011363228157699,0.0079121785212824,0.0077133656171678,0.3146277108405366,0.174382854695005,0.0,1.0,0.0,0.0,0.0,8.657974,4.384948,0,0_Flyweight
Dustin Ortiz,Flyweight,0.0062235717504796,0.0033055248332799,0.0035648596960407,0.050429332191597,0.1452382964999404,0.0698465333943126,0.1447201273865878,0.0733923824131437,0.1674110563614994,0.1079788897333526,0.1781501480910899,0.1208236557766271,0.1912144336103542,0.1657150232575167,0.2088860759392244,0.1121790151611441,0.2615746411101493,0.1156064478514878,0.1152765830462954,0.045384939140522,0.133584356818442,0.061648394850813,0.18010822980946,0.13748087176207,0.0448474055641016,0.0301692610378252,0.0912116243603218,0.0986587272482766,0.082811785348578,0.1165660405807981,0.1883439825379928,0.0874454313748873,0.1596059167277288,0.095385610837641,0.1181269002516098,0.0963592063433605,0.0444817670631796,0.033991038440768,0.0298411958896057,0.0280717415728716,0.0187170520064954,0.0213172677766334,0.3867151446703672,0.2689360526566813,0.0,1.0,0.0,0.0,0.0,8.361302,4.6733174,0,0_Flyweight
Elias Garcia,Flyweight,0.0,0.0,0.0,0.071428571428569,0.0,0.0,0.1660714285714284,0.0667800453514738,0.2022630834512021,0.1686507936507935,0.1809523809523809,0.108078231292517,0.1832706766917292,0.170020120724346,0.0,0.0,0.2827544973983446,0.1891299570591114,0.1155279503105589,0.022142857142857,0.1797235023041474,0.1428571428571428,0.142857142857142,0.071428571428571,0.0535714285714282,0.0357142857142856,0.3064935064935059,0.3511904761904762,0.0357142857142852,0.0291666666666657,0.3211870255348515,0.1821428571428568,0.1857753357753356,0.1549812030075185,0.0325163338377206,0.0376903244182805,0.0476190476190476,0.0285714285714284,0.0,0.0,0.0368852459016393,0.0539867109634551,0.0,0.3239185750636131,0.0,0.0,0.0,1.0,0.0,-4.727533,-1.1980784,2,2_Flyweight
Eric Shelton,Flyweight,0.0,0.0,0.0080113110332878,0.057083333333331,0.0157962962962947,0.0,0.135912037037037,0.0672691798941798,0.1664954620462045,0.0850787037037034,0.1487777777777777,0.0943993055555554,0.1942872807017543,0.147432511737089,0.1845555555555538,0.1140972222222206,0.1962787469440174,0.1037062597874136,0.129522342995169,0.0594381944444444,0.1496863799283152,0.0587499999999999,0.071527777777777,0.055555555555555,0.0306770833333331,0.0203645833333331,0.0211565656565654,0.0245833333333323,0.0499999999999995,0.0614201388888878,0.2093017310789048,0.1177499999999996,0.1775338319088319,0.0923201754385964,0.0154588070453493,0.0038475539510327,0.0146111111111108,0.0079444444444444,0.030026570048309,0.0293208333333332,0.0161803278688523,0.0178246124031005,0.2387279430460208,0.2390462256149278,0.0,1.0,0.0,0.0,0.0,8.533527,4.581767,0,0_Flyweight
Francisco Figueiredo,Flyweight,0.0,0.0,0.0131064393182609,0.0,0.0505546088010189,0.0938922972051754,0.0725693024312656,0.048292325337315,0.2494371216262729,0.1139739074452775,0.0737843671892751,0.0537056107378192,0.3393962496561785,0.271824025269545,0.1114746648488969,0.1120677118836612,0.3120257877902314,0.0417839257551848,0.0417761773509972,0.0211967166553056,0.1972997339314377,0.0698295841854123,0.118825266984776,0.0791183821858659,0.0583929788684388,0.0257242672119971,0.1427256202102825,0.1641234946603032,0.1464553510565775,0.1235994660304473,0.1092736499280465,0.10180981595092,0.235353416181637,0.096328346428443,0.0319699619024104,0.0342424433433434,0.0738423085662348,0.0332469893206088,0.012640654791895,0.0089333674164962,0.0253409433772502,0.0306395745153057,0.4144209372011873,0.1908275877619763,0.0,0.0,0.0,1.0,0.0,-5.189774,-2.511237,2,2_Flyweight
Fredy Serrano,Flyweight,0.0268310103466914,0.00656685053848,0.0,0.0,0.0,0.0,0.1587205298023189,0.0425056719567821,0.1983498955277263,0.0699143040544389,0.1410882045406252,0.0475479424005027,0.2038257649679401,0.1070748541185344,0.2936995031718531,0.1247132939918636,0.0103981165315886,0.0,0.1439588430448663,0.0329739156222064,0.1697314630441757,0.0390889297328805,0.122542406844006,0.052913389449602,0.0270012628182363,0.0118676541119857,0.0409566802136718,0.0328826466928799,0.109394143024758,0.1038957500406785,0.2965081135385286,0.1174371525124285,0.2197973351426454,0.0781203771431565,0.0550278495545461,0.0171887133036062,0.021525680950598,0.0149908638293772,0.0007080777971927,0.0008142894667716,0.0048831531217299,0.0023823922883792,0.1298396582501459,0.0240313229111754,0.0,1.0,0.0,0.0,0.0,9.0385275,4.4768395,0,0_Flyweight
Geane Herrera,Flyweight,0.0083034233411005,0.0,0.0156892260137847,0.041966151464247,0.0994364644416672,0.0263837889296816,0.0684872057778003,0.0305728632273099,0.218249373405018,0.1548240638113647,0.0731771569260688,0.042920768537316,0.2825429171030038,0.2847067036565752,0.0162153689146504,0.0165249795167831,0.1606923217036682,0.123850405167441,0.0674175311442904,0.0279570717766682,0.1865555614009863,0.1057664205716324,0.020156978072059,0.016866323198388,0.0770820849781972,0.0622922542505216,0.0105899256843594,0.0145611478159941,0.0263558109518775,0.0340188123181653,0.1098645970421014,0.0560791402497117,0.1484611915358804,0.0903371870974264,0.0232329242684376,0.0132822885937367,0.0116618140624356,0.0090292901634988,0.0097986028669524,0.0101842677175021,0.1407707425936072,0.130574029078637,0.0253905780524623,0.7031993835749433,0.0,1.0,0.0,0.0,0.0,6.2494154,4.853238,0,0_Flyweight
Hector Sandoval,Flyweight,0.0,0.0,0.0420868999114726,0.1211724646565641,0.5125587099150596,0.0,0.1359107739042821,0.0737581794792675,0.1811024124467055,0.0946344515348629,0.1296372575274437,0.0823506492397357,0.2248567885397158,0.1840533264044862,0.220808644988424,0.0742667542754975,0.904068149470072,0.4468098199326875,0.107537014068961,0.0434304853046805,0.150431820224713,0.0510664120922241,0.170389774802903,0.144163009359214,0.0405411156455917,0.0249752874745376,0.0900741228471104,0.1110564298668485,0.08434793702493,0.1190477127837959,0.1785548461559573,0.1401302994329821,0.1892901449453763,0.102899168305818,0.20922762189226,0.1146696671377813,0.0435361727106228,0.0261055402698632,0.0077529348720183,0.0067230535675557,0.0013438996554923,0.0,0.1426870250517581,0.2468538019548994,0.0,1.0,0.0,0.0,0.0,6.7539926,3.4307036,0,0_Flyweight
Henry Cejudo,Flyweight,0.0143606854828723,0.0045558463987175,0.005029972388852,0.0,0.0,0.0,0.1864876093211193,0.0935757768771684,0.2829890245531615,0.1183306731493309,0.1794058892476471,0.1045847912385204,0.2726879864362309,0.1477975972804961,0.1456251804949327,0.0726876237894161,0.0480196621284897,0.0019963390907876,0.1403972971618119,0.0519311367614187,0.2475739266071269,0.0732315541617188,0.325267298448486,0.244692350638783,0.0735679849419337,0.0455514120913563,0.0824394936299007,0.0798985100040633,0.0666146572471515,0.063776020016263,0.2793780749659218,0.1819984213923255,0.3095568518706147,0.1307240579672383,0.1795054206760931,0.1307915582559699,0.0428678240254492,0.0293241757723196,0.0140124458757889,0.0099531148714607,0.0029934849460375,0.0013229705460927,0.2294308408074492,0.0149939581632676,0.0,1.0,0.0,0.0,0.0,9.758211,3.3243706,0,0_Flyweight
Ian McCall,Flyweight,0.0,0.0052083333333325,0.0,0.0,0.0,0.0556851851851787,0.2097164351851851,0.0996018518518518,0.3273061056105608,0.2032523148148148,0.2188472222222222,0.1325342261904761,0.3221016081871344,0.2448943661971829,0.1882222222222212,0.0813750000000001,0.2320157736985315,0.0231684197397401,0.1418212560386473,0.0457465277777776,0.2572043010752686,0.1114583333333331,0.285555555555555,0.19375,0.0888541666666665,0.0649999999999998,0.3066212121212119,0.2741041666666662,0.1737499999999995,0.2113125000000002,0.3313733896940418,0.2008749999999995,0.3407247150997151,0.2171332236842103,0.1621752150156339,0.1236713769974846,0.0828888888888888,0.0587777777777776,0.0146576086956521,0.0111729166666666,0.0010327868852457,0.0015116279069765,0.1876581489956775,0.0682502120441051,0.0,1.0,0.0,0.0,0.0,9.5484085,2.0056865,0,0_Flyweight
Iliarde Santos,Flyweight,0.0,0.0,0.0,0.0,0.0,0.0,0.1546083515541804,0.0469689782012954,0.4781081254923559,0.3278754807258093,0.1253867335429518,0.0409996066277375,0.4617044664262719,0.3751074635790877,0.2398913680443084,0.014747859181729,0.0941618212078209,0.0188950004673675,0.1217282266926347,0.0235965746907705,0.4086305735008682,0.2303010062948561,0.161183609429052,0.033301617507136,0.0961241580078259,0.0675799144302806,0.142285865186161,0.1956430646309714,0.2033777354900093,0.2564224548049478,0.2920544047419771,0.1218565100408944,0.4715158193790969,0.3161575939394802,0.0421019329345379,0.029973950037058,0.0436166123716924,0.0341018645125108,0.0012824225375417,0.001474785918173,0.0968744089436769,0.1116711651558296,0.1166231499884423,0.0490531645014333,0.0,1.0,0.0,0.0,0.0,10.181853,1.767423,0,0_Flyweight
JP Buys,Flyweight,0.0,0.1271802325581375,0.1117857353482179,0.021802325581395,0.0,0.0,0.0750968992248061,0.0268203211517163,0.145924476168547,0.1276647286821705,0.0988372093023255,0.0611503322259135,0.2560817013463891,0.305386095643629,0.1279069767441841,0.0225290697674415,0.2013803833214934,0.144321551534932,0.0509352881698685,0.0123909883720929,0.1325722055513878,0.102470930232558,0.145348837209302,0.05813953488372,0.0354287790697672,0.0299781976744185,0.0623678646934451,0.0643168604651152,0.021802325581395,0.0356104651162785,0.1413991405460058,0.0686773255813951,0.100067084078712,0.1029586138310892,0.0198500875172131,0.017256471208951,0.0290697674418604,0.020348837209302,0.0009795247724974,0.001126453488372,0.0765583301563092,0.0593226068144942,0.106739928689266,0.6199849103497248,0.0,1.0,0.0,0.0,0.0,6.509457,5.109692,0,0_Flyweight
