date,Fighter_dims,weight_class,avg_KD,avg_opp_KD,avg_SUB_ATT,avg_opp_SUB_ATT,avg_REV,avg_opp_REV,avg_SIG_STR_att,avg_SIG_STR_landed,avg_opp_SIG_STR_att,avg_opp_SIG_STR_landed,avg_TOTAL_STR_att,avg_TOTAL_STR_landed,avg_opp_TOTAL_STR_att,avg_opp_TOTAL_STR_landed,avg_TD_att,avg_TD_landed,avg_opp_TD_att,avg_opp_TD_landed,avg_HEAD_att,avg_HEAD_landed,avg_opp_HEAD_att,avg_opp_HEAD_landed,avg_BODY_att,avg_BODY_landed,avg_opp_BODY_att,avg_opp_BODY_landed,avg_LEG_att,avg_LEG_landed,avg_opp_LEG_att,avg_opp_LEG_landed,avg_DISTANCE_att,avg_DISTANCE_landed,avg_opp_DISTANCE_att,avg_opp_DISTANCE_landed,avg_CLINCH_att,avg_CLINCH_landed,avg_opp_CLINCH_att,avg_opp_CLINCH_landed,avg_GROUND_att,avg_GROUND_landed,avg_opp_GROUND_att,avg_opp_GROUND_landed,avg_CTRL_time(seconds),avg_opp_CTRL_time(seconds),Stance_Open Stance,Stance_Orthodox,Stance_Sideways,Stance_Southpaw,Stance_Switch,x,y,cluster,specific_cluster
2010-12-04,Leonard Garcia,Featherweight,-0.20572051909552633,-0.28320081935337404,0.05897649506714358,3.957586988017911,3.1209952706821067,2.729052842045991,-1.2136983343405485,-1.0606753284140131,-0.3516443129268356,-0.33670374831522315,-0.5281890243590895,-0.054723808661559424,0.26800288691424107,0.48570174619798767,-0.8063175586843706,-0.8300122783084642,-0.038711842428170835,0.8533060905837907,-1.0380623529141029,-0.7673166364130197,0.05066469557835905,0.29283797501827724,-1.1241181740691262,-1.0332095821988052,-1.1360836484128507,-0.9636112056984315,-0.6341590016251651,-0.7148039492029526,-1.2200948833874345,-1.1865230829505606,-1.1545250613808644,-1.1095589678503959,-1.0760542253911722,-1.1237378223495345,-0.4336205550614843,-0.583946966808119,0.1342632460307292,-0.2633020397096129,-0.09300441492466731,-0.08419528361834265,2.131523800993754,1.5898733527373858,-0.42504409382492137,2.930492507435277,0.0,1.0,0.0,0.0,0.0,-1.890832,5.5171037,-1,-1_Featherweight
2011-01-01,Mike Brown,Featherweight,-0.20572051909552633,-0.28320081935337404,-0.4683254209550001,11.327002999034942,-0.41176979335099034,-0.42112565482948977,-0.9453388742908572,0.03467692476666648,-1.443484185973176,-0.8612875210590146,0.4257007358246562,1.795214896893608,-1.6185156948055757,-0.8865347822063074,1.1125271044767173,1.2583241188107237,0.05109990632929392,1.538878374080606,-1.0835190194287498,-0.20867666189076106,-1.7007131330872076,-1.439328776596159,-1.407482602141525,-1.294553535553781,0.6879040064165958,1.4817413699163298,1.7186128275383845,2.3957592854687513,-0.7010017617701448,-0.5534157227455142,-1.5481208712935721,-1.2924344425340089,-1.7219866277393423,-1.4788255645282076,1.446659302783822,2.3177832017204874,1.9559611505442622,2.139766207275983,0.4778108190508342,0.6387284802345131,-0.6357637363255482,-0.612959352376256,3.2804524573532103,-0.8461344764742461,0.0,1.0,0.0,0.0,0.0,-1.1116183,4.038229,-1,-1_Featherweight
2011-01-22,George Roop,Featherweight,-0.20572051909552633,-0.28320081935337404,-0.4683254209550001,0.49659480819600227,0.9104503380195071,-0.42112565482948977,0.249360500864952,-0.6931527201290668,-0.7950469491019553,-0.6977556036023531,0.8256102564336995,0.2768820029286399,-0.31486520134125867,0.12311489726448804,-0.9499625069189802,-0.662977031988491,2.139782015686224,1.8243815885547099,0.4391117922998661,-0.5395720698919297,-0.8232591170054746,-0.8068370616011891,-0.23026345391684772,-0.4980672901886853,-0.8947081242657274,-0.7042241614306347,-0.6097065361476811,-0.5221770015518631,0.5237274228189709,0.5858415323316017,0.4084228472455983,-0.4347309990217647,-0.7247458424233792,-0.4303929366162173,0.011684804437571505,-0.43851674220420883,-0.6263636328778722,-0.7104302250413828,-0.3301429692296211,-0.42336651190892505,0.1511161356161277,-0.24337304028374,-0.6244886410069141,1.664852325643821,0.0,1.0,0.0,0.0,0.0,-1.6679146,5.154689,0,0_Featherweight
2011-01-22,Mark Hominick,Featherweight,-0.20572051909552633,-0.28320081935337404,-0.07150929411107869,-0.44498579677596783,-0.41176979335099034,-0.42112565482948977,0.49655070992490025,-0.2985863483388942,1.534978657418767,-0.3879947964338132,0.08376781160336388,-0.7450652483541685,1.0329548966364204,-0.9896564931488187,-1.0358826072160041,-0.8300122783084642,0.20386502483582822,-0.46122385953849687,0.6321301907285342,-0.32223917039455124,1.6598264913948753,-0.6762892289635083,0.1918417803860268,0.39120602419679146,-0.6865582215368051,-0.7455478140441884,-0.606856149721606,-0.5662171794842169,1.534817773488522,1.460753577175166,0.8394058268430612,0.026061497315509,1.9236912986236154,0.09479131368038893,-0.2304427229776686,-0.06923987991367149,-0.624833105544661,-0.6288742483468461,-0.5852226440333741,-0.5361317131881571,-0.6357637363255482,-0.612959352376256,-1.0576623911163638,-0.8662607788467696,0.0,1.0,0.0,0.0,0.0,-1.5609752,4.2308946,-1,-1_Featherweight
2011-01-22,Mike Brown,Featherweight,-0.20572051909552633,-0.28320081935337404,-0.4683254209550001,1.7907384479730086,-0.41176979335099034,-0.42112565482948977,-0.20975409810407547,0.34660088537413275,-0.29409643871790486,0.3170642313092528,0.2789360046848532,0.743109185361149,-0.569550714900856,-0.12611679748261054,2.636331652464029,1.1530614381278876,-0.7022196727891463,-0.3918765957957466,-0.6307795068094976,-0.32298444091326683,-0.737609851410227,-0.4256056692102036,-0.4253736311823875,-0.3987187524063969,1.4694097489899698,1.8667887295873178,2.7522446411364956,3.223361774561621,0.45586103672170647,0.4968244796468691,-0.904976035813104,-1.0078067087189606,-0.568795461627361,-0.0412629554118771,2.104680272420151,2.503435713987124,1.9475679324175246,1.892710388895465,0.45787694823092584,0.7133865627328433,-0.5399485039323634,-0.5454547694433426,1.0560876039809257,-0.44032978686386925,0.0,1.0,0.0,0.0,0.0,-1.6930276,5.3542247,-1,-1_Featherweight
2011-02-05,Michihiro Omigawa,Featherweight,-0.20572051909552633,-0.28320081935337404,0.39937917641036225,-0.44498579677596783,2.4949107954451026,2.6891505810855083,-1.2190410248376555,-0.9916458336329154,-0.6798249563630767,-0.3663878155232678,-0.6046018106237869,0.07633217003291855,-0.159057422023021,0.44393467646273815,-0.6581205662433788,-0.3404134118727386,1.541824110290727,2.228743083937764,-0.9543753921791244,-0.6058206753411666,-0.4796654276389922,0.11331539921635807,-1.407482602141525,-1.294553535553781,-0.7908532123089187,-0.954654769039205,-0.8083943701600026,-0.7201120188440322,-0.7941501385936931,-0.7412375729396734,-1.402570552279675,-1.3031105136059529,-1.2949214992225386,-1.0243570925323686,0.5370080053290647,0.30030949043924005,0.3480196273776649,-0.2827633819769404,-0.04524101639634042,-0.15051648970254106,1.611529308771938,1.3453110959614891,-0.19507951760913142,2.282984178006095,0.0,1.0,0.0,0.0,0.0,-1.8680627,5.4636693,-1,-1_Featherweight
2011-03-26,Leonard Garcia,Featherweight,-0.20572051909552633,-0.28320081935337404,-0.2303083110407097,1.9208036309100314,1.1828736262871395,1.000823249124263,0.982016196221164,-0.31583590775346077,1.002299052772677,0.9227845345011553,1.028373373812485,-0.17263311347333835,1.1371938726520165,0.9006149378177446,-0.517769475738748,-0.2928114495463139,-0.6558481820216607,-0.07814999986760152,1.1404060820869362,-0.2573212851184459,1.3295032853792756,1.3767003412849481,0.10181946189618492,-0.09802904218373264,-0.0985972186335434,0.07074167848562447,-0.23883890363634538,-0.33940143338442025,-0.8195024469549466,-0.7793738814776432,1.299547789231658,-0.024046705601328287,0.7979709730181461,0.8897848808021431,-0.40641481669919133,-0.39229472270227883,-0.3020169620284601,-0.40305851561277845,-0.3630418463162167,-0.33213358694832606,0.9377992245577687,0.6556679978020145,-0.667039559698551,1.241504426904448,0.0,1.0,0.0,0.0,0.0,-1.2750666,3.878565,-1,-1_Featherweight
2011-04-30,Mark Hominick,Featherweight,0.5288069250103095,-0.28320081935337404,-0.11844453492061174,-0.44498579677596783,-0.41176979335099034,-0.42112565482948977,0.5278799965348805,-0.1263617647977057,1.8226311664883121,-0.019891996647337012,0.10206632543545799,-0.6243937473483776,1.316462492770433,-0.7026060427469975,-1.0358826072160041,-0.8300122783084642,0.3866157110804651,-0.5065613072569304,0.6713202443603711,-0.08401171279316927,1.8370510456853646,-0.5422786990925386,0.22829949749310932,0.3404519729354893,-0.534279491946187,-0.652003315005032,-0.6703834256908056,-0.6333579740224764,2.239479368681624,2.404489094556626,0.8699867314713917,0.23909899616400668,2.227217786502068,0.5369620128726993,-0.31492035438683863,-0.16472319671328609,-0.6589443514395489,-0.6575095281150405,-0.534976214662685,-0.4694931377010146,-0.6357637363255482,-0.612959352376256,-1.024202226353194,-0.9023597868888074,0.0,1.0,0.0,0.0,0.0,-1.5535841,4.2922597,-1,-1_Featherweight
2011-04-30,Pablo Garza,Featherweight,5.152009073205969,-0.28320081935337404,-0.4683254209550001,-0.44498579677596783,-0.41176979335099034,-0.42112565482948977,0.07452679029633372,-0.04230626348526406,-1.7475720218558777,-1.154565994179191,-0.4292913083608072,-0.6912166364782943,-2.231769868673067,-1.6122476025104926,-1.0358826072160041,-0.8300122783084642,-1.1636142480982785,-0.8445313720667693,0.23487322839473998,-0.009834433675929913,-1.8835579290446773,-1.439328776596159,-1.407482602141525,-1.294553535553781,-1.4391241170498628,-1.2781787371446822,0.8299085600325716,1.2999618031094704,0.9275256785978662,1.4328034465252724,0.22991944283955668,-0.04427613338737684,-1.3870335857653786,-0.7150130065520033,-0.944662697618834,-0.8765079219467307,-0.9132281844741962,-0.8709725227506597,0.1477840903155426,0.43600750568315355,-0.6357637363255482,-0.612959352376256,-1.0909292915139759,-1.1714614832021797,0.0,1.0,0.0,0.0,0.0,-1.793027,5.4190354,-1,-1_Featherweight
2011-06-04,George Roop,Featherweight,-0.20572051909552633,1.3666796267919707,-0.4683254209550001,0.38574652292837547,0.754790978072178,-0.42112565482948977,0.639575714013943,-0.3644590214667492,-0.5899820143243838,-0.4282368950778202,1.0772306046417894,0.3659424068466665,-0.2262672472678039,0.1729965191351729,-0.6568571480461501,-0.682641382056914,1.7508872046988848,1.5101818018862174,0.7125095072990595,-0.45303007527502603,-0.5867969522299077,-0.43487270319076743,-0.1442837854936766,-0.4438933269411896,-0.7186378015158046,-0.6159825214906538,0.270098395708397,0.5681866627072482,0.31843462957995966,0.37718857427831004,0.8634325154584352,0.025286281442263744,-0.4993520123199986,-0.13691674611717264,-0.10090192490151415,-0.4900795834314223,-0.6601349780825226,-0.7293301878486328,-0.3601724158954795,-0.4366418800862773,0.12968460767438625,-0.18655164071942773,-0.6915767332243752,1.3845134858217234,0.0,1.0,0.0,0.0,0.0,-1.5828472,5.105891,-1,-1_Featherweight
