Fighter_dims,weight_class,avg_KD,avg_opp_KD,avg_SUB_ATT,avg_opp_SUB_ATT,avg_REV,avg_opp_REV,avg_SIG_STR_att,avg_SIG_STR_landed,avg_opp_SIG_STR_att,avg_opp_SIG_STR_landed,avg_TOTAL_STR_att,avg_TOTAL_STR_landed,avg_opp_TOTAL_STR_att,avg_opp_TOTAL_STR_landed,avg_TD_att,avg_TD_landed,avg_opp_TD_att,avg_opp_TD_landed,avg_HEAD_att,avg_HEAD_landed,avg_opp_HEAD_att,avg_opp_HEAD_landed,avg_BODY_att,avg_BODY_landed,avg_opp_BODY_att,avg_opp_BODY_landed,avg_LEG_att,avg_LEG_landed,avg_opp_LEG_att,avg_opp_LEG_landed,avg_DISTANCE_att,avg_DISTANCE_landed,avg_opp_DISTANCE_att,avg_opp_DISTANCE_landed,avg_CLINCH_att,avg_CLINCH_landed,avg_opp_CLINCH_att,avg_opp_CLINCH_landed,avg_GROUND_att,avg_GROUND_landed,avg_opp_GROUND_att,avg_opp_GROUND_landed,avg_CTRL_time(seconds),avg_opp_CTRL_time(seconds),Stance_Open Stance,Stance_Orthodox,Stance_Sideways,Stance_Southpaw,Stance_Switch,x,y,cluster,specific_cluster
Curtis Millender,Welterweight,0.038438414582228644,0.0,0.0,0.007737941707503008,0.0,0.0,0.20280308624964669,0.10750533346922377,0.2861427094872784,0.14661347484383752,0.1581994554671494,0.08194718044085048,0.2836496580285668,0.18732185314540742,0.006882173092286808,0.00969760753913141,0.14340333635686622,0.08657813885514686,0.1601857574412713,0.07358287340218271,0.21109740088568235,0.0616508046246009,0.17958605586171,0.10719723684348301,0.04078953802237464,0.021984809211910507,0.21672027955769863,0.21584631399289855,0.2748961307185823,0.3103298416723262,0.3853010594195474,0.3040410606298065,0.3160861115239646,0.17129402721956669,0.022461180550764605,0.018607173118730495,0.0094035365996152,0.0035111538001264,0.007002774115554882,0.0045114754934005505,0.02516029316460709,0.027805908994569837,0.022931771726671837,0.18297249179161573,0.0,1.0,0.0,0.0,0.0,9.936273,7.0898547,0,0_Welterweight
DaMarques Johnson,Welterweight,0.014453434738612604,0.0,0.029843428655967296,0.22073846502477623,0.05849719253347634,0.0,0.12110395088228268,0.056251841879502516,0.27184191035811117,0.1934988420765627,0.11741308415258,0.06577782381543071,0.3278543717906992,0.3039895662523684,0.04534975750238565,0.028320138621501133,0.24107031188205233,0.19328329032761618,0.11365149490353679,0.04796766097504713,0.233739311122109,0.1413593691427353,0.066920600182314,0.044154478109788994,0.0611089496052034,0.03994815519315264,0.029433067987492165,0.04047046848280172,0.09771583201317227,0.12888320389663072,0.18128456412948363,0.0969676209847233,0.1776712312636252,0.12128255135781939,0.07766066617713555,0.059164041863901395,0.0868743655877396,0.0549423411301376,0.01685337796850141,0.0140782931749495,0.12907954566067031,0.10377154298890162,0.21151114123057838,0.42944462302778597,0.0,1.0,0.0,0.0,0.0,11.841311,4.6148877,0,0_Welterweight
Daichi Abe,Welterweight,0.021027788438954545,0.0,0.0,0.0,0.0,0.0,0.25833333333333336,0.10333333333333335,0.2837046204620461,0.15111111111111103,0.2030555555555555,0.07996031746031744,0.2518274853801169,0.1472417840375587,0.024444444444444227,0.02583333333333233,0.010996008232154833,0.011032580828445222,0.20778985507246367,0.06372222222222221,0.24287634408602143,0.0941666666666664,0.097222222222222,0.052777777777777,0.03958333333333314,0.023958333333333005,0.3873737373737375,0.3482638888888889,0.15416666666666629,0.1905555555555551,0.4763244766505636,0.26124999999999976,0.3295690883190883,0.1988925438596489,0.055006798075477814,0.037376238381461833,0.0077777777777776,0.002222222222222,0.01123188405797097,0.011194444444444411,0.0043032786885243155,0.0037790697674417095,0.009193999491482238,0.0036938083121289115,0.0,1.0,0.0,0.0,0.0,9.15285,8.284695,0,0_Welterweight
Dan Hardy,Welterweight,0.011028467603352455,0.006792057278805,0.014855816729257246,0.04982850507828005,0.0,0.03093079878312986,0.16225025704647847,0.06056458520967619,0.21635656594995875,0.15796677607176557,0.1475665320238844,0.06805871003406308,0.2733248956003766,0.27280254273523863,0.02729740008978183,0.012217776192766915,0.17673459539974753,0.12136122018615843,0.1289712063122888,0.033899285143353136,0.16143138780218996,0.09356814162180929,0.131338628273349,0.084274165381431,0.07907157280723164,0.05712827158247101,0.18012083226300224,0.1582630625594223,0.10489124266792728,0.11428507030279986,0.2754584406975647,0.13627974715945873,0.2013795981600121,0.15239281424753356,0.10554075086326761,0.06639145559082023,0.047492573211762,0.0276750099079652,0.005357231173855078,0.003650475014079235,0.0385326352100462,0.04096833067451498,0.1040986330093843,0.35102057385219476,0.0,1.0,0.0,0.0,0.0,11.36539,4.713976,0,0_Welterweight
Dan Miller,Welterweight,0.018718644136973463,0.011000446223455,0.061123169885750527,0.0068580906924330075,0.06304458859844997,0.07158082027987717,0.1232358334308897,0.06332989132189158,0.21637005696279277,0.18929319608685682,0.1281953619013466,0.07798525119894643,0.3140325581118647,0.3539389178248206,0.07159525471282148,0.03186348001412714,0.16858429088490787,0.09265012829557727,0.11278224791244766,0.051848793335767834,0.17541904650406917,0.1236481999433028,0.088433163490961,0.06954031461590901,0.031042233895705505,0.022753617203484382,0.03097949629590253,0.036816416680384614,0.15096954868411278,0.23918940142860082,0.2121239762684225,0.14710003931895255,0.17076673000992867,0.14233771473274973,0.04689066347602028,0.044785607694763536,0.0499160613211176,0.047134406985108,0.009128760536236739,0.007058162291648454,0.07800823233373323,0.08095515930891063,0.15327788214043186,0.3958592644707533,0.0,1.0,0.0,0.0,0.0,11.556698,5.019433,0,0_Welterweight
Daniel Roberts,Welterweight,0.0,0.00281686173434,0.16411023704037148,0.01868562153843302,0.2828180765978249,0.014572564705652451,0.10623699613486033,0.030464250252277027,0.14190592274423106,0.09961823543936861,0.1415966916762786,0.07706823916926084,0.17252270366358044,0.16243409543507967,0.18538008866302003,0.1702485928567866,0.1553428749387561,0.12369478748394391,0.10132137361900287,0.026271977616426384,0.11426393135423625,0.056549307587099695,0.037148472842916,0.022517842849536,0.027917597315266506,0.018561122080981506,0.03603534805282,0.02117547595167571,0.08670144310882652,0.13915969942501358,0.1430545348499076,0.035566165037276554,0.1141324998846878,0.06621416377334301,0.012126980627967686,0.00930249026719849,0.0399787110092468,0.0230388723572368,0.034137895136039466,0.017915174279959374,0.04266937731329549,0.05490208182719257,0.3943083310574529,0.23413763579178273,0.0,0.0,0.0,1.0,0.0,-5.124923,1.7834018,1,1_Welterweight
Daniel Rodriguez,Welterweight,0.032900187839931615,0.0066192975337575006,0.01959330789247951,0.0,0.006338246310158901,0.0,0.3477627815151736,0.19016371282459618,0.4079933904044721,0.26057362972865317,0.277987294109411,0.15154798161215224,0.3693041452767295,0.2621430854284213,0.01749775939822682,0.007229279522849208,0.1836679789039399,0.04286123176355253,0.30355454105787794,0.14363290350278532,0.3094128584519786,0.138404344721565,0.24032345395500002,0.173946445919956,0.14693644467075004,0.09587442580222053,0.21438959930542878,0.27670329917441955,0.1842785181514868,0.24825688682847197,0.6802514214585388,0.5603123367084932,0.45081444322631986,0.33228253426119764,0.019814184045110733,0.011757972785345717,0.0120099650420248,0.0025590604170484,0.0055451739718107435,0.004372845605606785,0.03678646335707835,0.02061424602011707,0.02101331143134714,0.08263571534352813,0.0,0.0,0.0,1.0,0.0,-7.181315,3.457712,1,1_Welterweight
Daniel Sarafian,Welterweight,0.00888498103054357,0.0,0.013540243999923748,0.0,0.0,0.04553990610328204,0.08868838028169011,0.04574111334674709,0.17539394784548873,0.0957746478873238,0.0809859154929577,0.04756036217303819,0.2258617494440325,0.18374330489982144,0.13169014084506955,0.010915492957745312,0.19514042778195603,0.11187969290820807,0.06881506429883648,0.028926056338028146,0.16242616992276224,0.0739436619718308,0.112676056338028,0.066901408450704,0.035651408450704136,0.019806338028168755,0.06798975672215021,0.08309859154929568,0.02904929577464776,0.04744718309859138,0.16624821392120837,0.12834507042253485,0.17857981220657276,0.10111656782802055,0.02885252157431552,0.016721763650363895,0.0154929577464788,0.0056338028169012,0.00047458665033675216,0.000545774647887265,0.028365273608866044,0.027145430723877945,0.15332774680117317,0.42572841629932257,0.0,1.0,0.0,0.0,0.0,12.641575,4.157987,0,0_Welterweight
Danny Roberts,Welterweight,0.014355609350730323,0.0182312707794525,0.03096243078928404,0.04421889282194405,0.06357854139272646,0.019123716256810377,0.16141936904441329,0.07676903228527093,0.2279342967521675,0.1533002470416286,0.1355068376849832,0.0673143115598081,0.2474169149953405,0.2108048177579126,0.052517755699098854,0.006643203683282108,0.24948430545939376,0.1196920372600935,0.12831182961642398,0.04717431555299773,0.20147814502311454,0.11629618191169021,0.179738620939206,0.121082837131214,0.04959205483682064,0.03321866159766188,0.1265482698394177,0.1395571591743075,0.06558113974248377,0.07940775622351154,0.25205234472455346,0.1454724581912847,0.2073679710198062,0.1336963053115518,0.10483188330869424,0.0832054975448398,0.0744599009023044,0.0483890223559824,0.016790846137061645,0.014206047314155045,0.0281388136359549,0.03215897296135489,0.15743537350258147,0.2902880841486862,0.0,0.0,0.0,1.0,0.0,-6.5416517,2.5793626,1,1_Welterweight
Darian Weeks,Welterweight,0.0,0.0,0.0,0.0,0.0,0.0,0.25259259259259254,0.16156084656084652,0.42636138613861374,0.3132407407407406,0.2083333333333333,0.13377976190476187,0.4181286549707602,0.3677230046948357,0.16500000000000017,0.11194444444444424,0.0,0.0,0.1703502415458936,0.08740277777777765,0.33140681003584216,0.17666666666666642,0.45833333333333304,0.330555555555555,0.12916666666666654,0.1062499999999999,0.2503030303030301,0.2950000000000001,0.2124999999999998,0.2858333333333333,0.4518236714975844,0.4199999999999998,0.47873575498575505,0.38289473684210523,0.1232910991346921,0.10773151062891984,0.0488888888888888,0.042222222222222,0.004492753623188361,0.0038750000000000004,0.0,0.0,0.22008136282735827,0.02898218829516536,0.0,1.0,0.0,0.0,0.0,9.817763,8.5340395,0,0_Welterweight
Darren Till,Welterweight,0.017294169054820768,0.0022557132988397176,0.0,0.008161666384074008,0.0,0.0,0.12161543324045741,0.06961201422385052,0.24774376500151352,0.14627392561372582,0.0958741852427219,0.053785166754682305,0.24967459458891472,0.18802110152127932,0.05389113477322747,0.01682672873364122,0.1893986269287702,0.023423305453583152,0.10082744860327598,0.05093203410801462,0.19359436418675977,0.0827223080797155,0.100272286799088,0.065352942638237,0.04139782143359889,0.023619550813293005,0.09996952761459818,0.11448735618838562,0.18712144927834806,0.21747966224962992,0.18947591280880086,0.14506971006533714,0.20968040755138348,0.08642745277020705,0.04627647859534909,0.02993872878431474,0.100720271558778,0.0787435203417188,0.01932600968289283,0.01726121338605524,0.03646578837412578,0.04248321270663509,0.11557665850822456,0.15887800495789894,0.0,0.0,0.0,1.0,0.0,-6.3475766,2.785775,1,1_Welterweight
David Mitchell,Welterweight,0.0,0.0045454545454525,0.14031932658305954,0.11924242424242212,0.03266961279460152,0.20624747474746835,0.10922411616161609,0.0437340067340067,0.158748312331233,0.11004924242424217,0.1459949494949495,0.09393659812409802,0.1857692052099946,0.16694915706359353,0.04519444444444385,0.04008080808080525,0.24546089285512204,0.19627964255702676,0.09346629336846729,0.03144425505050495,0.14953547572499185,0.0917462121212121,0.088699494949494,0.060164141414141004,0.02086174242424238,0.012746212121211752,0.06806129476583951,0.049017676767676446,0.040075757575757265,0.05953314393939297,0.16526906748645875,0.0746988636363633,0.09765374902874904,0.059725777511961536,0.07602663721466506,0.05220680997453335,0.0406515151515148,0.0221161616161616,0.013100461133069737,0.009967361111111026,0.09142511177347228,0.08032813601127536,0.1226615352610775,0.5341828012953966,0.0,1.0,0.0,0.0,0.0,13.003597,3.8076665,0,0_Welterweight
David Zawada,Welterweight,0.007742891143189941,0.007671288524615001,0.13759495580162948,0.017538879562872017,0.0831148014840547,0.022741926030119618,0.15180332908148755,0.07393480844463289,0.2697005986943469,0.18203486594235901,0.1591903055621387,0.09717595840816243,0.30699529041402035,0.25949873752532776,0.09518063262409691,0.04169804642513045,0.1461903868525591,0.05313014730817208,0.12989251396854853,0.0503031529233136,0.24258580369975943,0.1323753012880656,0.162293987693036,0.130590084310989,0.03570276516453488,0.033233274628940636,0.0528199541056277,0.06744016768475834,0.10856680521136877,0.13793858615429286,0.25215705037185043,0.16103322074634166,0.24388145794031096,0.1557615971445882,0.1134356898656983,0.08865337222422971,0.0269144107605128,0.0144610382110364,0.005004059504829783,0.004803428653501835,0.08269558513010439,0.09048152117715207,0.1364289794434736,0.4234661435848828,0.0,1.0,0.0,0.0,0.0,11.568652,4.945569,0,0_Welterweight
Demian Maia,Welterweight,0.001316906161388919,0.003892183525275,0.03848528177628541,0.0026071289928655,0.04199501608987521,0.047074877848316196,0.09306602540067725,0.04621626703426778,0.19242964982642194,0.10204504849747172,0.1237475150197872,0.08434298724822244,0.20836136879146155,0.15257202785332896,0.24748657286541126,0.0917106493782942,0.07264666432541318,0.031008760387316026,0.08634652965213413,0.039357858847186754,0.17677095232730447,0.0757775196579831,0.062621454099529,0.045465674586301,0.028822049096617883,0.017125718770137004,0.018509016273366194,0.02019362527373201,0.05757498126942827,0.0758258819178951,0.1339291598383522,0.07267544866736325,0.20152120149759128,0.10701831006403748,0.03976736594579587,0.03045760971739271,0.0178949456742064,0.011061714170436,0.019679607200246946,0.017529866759043628,0.022869762473134436,0.024037929961520405,0.4232423544313289,0.11191964259644643,0.0,0.0,0.0,1.0,0.0,-5.133729,2.2403047,1,1_Welterweight
Dennis Hallman,Welterweight,0.005275149121680542,0.0059051641620725005,0.07842851931960403,0.012565392438693014,0.06716140040330472,0.03365242960591816,0.04983540500923263,0.024215746270532478,0.11143464387258332,0.09001298072434584,0.0791578774579781,0.05860459343285185,0.18703397335680902,0.21445851432714155,0.13923738447855075,0.055568207666595766,0.03583482972410919,0.02657253102064123,0.03937844090184045,0.01498520565744988,0.09011828647711626,0.0601702207197261,0.057811746609388,0.043029875695095,0.03561325772158276,0.03100828912324988,0.03845525357430299,0.035891957167466314,0.039308037970645505,0.04218495719415307,0.049355370483530885,0.02154527925151455,0.06317111647856034,0.04417861443748973,0.06064261911649372,0.03736813252282853,0.0432650555758228,0.0320641875114348,0.014389515867161992,0.010687524779798261,0.06002791307184411,0.055394434796786414,0.3666757381569157,0.403600108094572,0.0,1.0,0.0,0.0,0.0,13.8296,4.751263,0,0_Welterweight
Derrick Krantz,Welterweight,0.0,0.107758620689655,0.0,0.0,0.0,0.0,0.10021551724137928,0.03817733990147777,0.2080488221235915,0.2198275862068965,0.0991379310344827,0.0429495073891625,0.1843239564428311,0.21308887809616314,0.189655172413793,0.13362068965517235,0.0,0.0,0.09295352323838078,0.03340517241379305,0.18075639599555052,0.1810344827586207,0.086206896551724,0.043103448275862,0.032327586206896505,0.016163793103448253,0.0,0.0,0.09698275862068952,0.15840517241379304,0.1900924537731134,0.0969827586206895,0.16815870910698494,0.16504083484573476,0.0,0.0,0.0172413793103448,0.0172413793103448,0.005809595202398791,0.00668103448275861,0.09348501978518925,0.13682838813151543,0.4279965280517635,0.15872598052118972,0.0,1.0,0.0,0.0,0.0,13.479312,6.209718,0,0_Welterweight
Dhiego Lima,Welterweight,0.012390658832073471,0.07311565228664499,0.04328829361281344,0.016813221606507018,0.0,0.03624183324068685,0.16016424612477465,0.0780223206969347,0.36382344732008404,0.24315235688659764,0.144476646918107,0.07689346965668252,0.38258965035137205,0.3147059246508983,0.07984549285189849,0.05828997460284517,0.1960272707403972,0.07012935453981452,0.14397052504333602,0.06359329402349703,0.34801150647359635,0.2147259128490399,0.10022207655911,0.058548127817273005,0.04926934301017313,0.027239915593496634,0.0767973737607772,0.08807351466125943,0.06996508618288502,0.0854951648001102,0.24312787819663137,0.15776216446924216,0.2876278884756631,0.15164611837879008,0.021525912390824655,0.01828455114873018,0.0441383672683456,0.0336210142049096,0.036561191940001715,0.024002444745488648,0.161338575749544,0.17145512651704645,0.19260001726832082,0.3028296607989929,0.0,1.0,0.0,0.0,0.0,11.546416,5.827334,0,0_Welterweight
Diego Sanchez,Welterweight,0.005504028237533822,0.015183423559175,0.026174986148303908,0.014525107597602015,0.029108676521953543,0.018846936134537574,0.13711208904619204,0.06853231357932739,0.16673884147307727,0.10814275420442923,0.1290574785208016,0.07264497515376592,0.2198955196544109,0.20785398368543803,0.1923416229327936,0.07845264100265649,0.09768284382691662,0.062264478538943395,0.12250288129075726,0.05337701982349484,0.16268528669819715,0.0931156279374981,0.126029632493076,0.09570304222117901,0.021861667760665504,0.016648192013995127,0.028524858620918272,0.035665860571039466,0.022080177011301754,0.03295213714825519,0.14609982865008367,0.06474348999548325,0.14033161852454812,0.08512482898135385,0.05069110538527125,0.041147922522357806,0.0459378141372376,0.0326311154736336,0.05716123214719535,0.04160033484668638,0.04253313284106577,0.0352738580503403,0.4221301820139252,0.15222855817716294,0.0,0.0,0.0,1.0,0.0,-5.2569323,2.1768088,1,1_Welterweight
Dominic Waters,Welterweight,0.0,0.0,0.0,0.09124656278643309,0.0,0.13112469022642698,0.06940652900838507,0.019456277673509506,0.19499233149712766,0.16291017415215386,0.0729972502291475,0.0359192818587868,0.3259346138796425,0.40134702194222455,0.11152357673897452,0.15714685813219137,0.11655163996028445,0.0987370478542303,0.06969121534558106,0.018857622975862975,0.14490462861667128,0.09507943782462569,0.010138506976269999,0.010138506976269999,0.08536128933699941,0.07015352887259364,0.01087585293818055,0.0,0.06843492208982552,0.08693769732151903,0.12887658650560646,0.0456232813932168,0.11971125447523244,0.08152160017366956,0.013846017253171304,0.008024595958105054,0.0423872084733676,0.0423872084733676,0.002732988837081478,0.0031429371626437,0.11846441075265587,0.11613856145062841,0.3659349791873645,0.4327107749502639,0.0,1.0,0.0,0.0,0.0,13.010865,4.3979497,0,0_Welterweight
Dominique Steele,Welterweight,0.020195168866191854,0.15823721382697,0.0,0.004942339373970006,0.0,0.0,0.09839287428987736,0.06597186224671574,0.4824028456481693,0.3342405813938015,0.1138380476373533,0.08782556200996437,0.508027733080102,0.4282790298808191,0.13671032149247014,0.11689942194529154,0.15904614840333212,0.026172844139974394,0.08237953945842495,0.05120370578901498,0.48250115031569407,0.3117092164339482,0.142004205952404,0.10801563046448401,0.06659914486389226,0.046367861633610764,0.00916542921225106,0.012602465166845205,0.014881726853197505,0.020818002486351024,0.10218109516266212,0.0973843868418669,0.171331943815338,0.10206893935081625,0.13391933729366395,0.08998527842330634,0.6882740273992328,0.3538482770309264,0.0231487253956056,0.018104993204246,0.009706594454708431,0.012915415622308989,0.3492495679827792,0.13727683017609454,0.0,1.0,0.0,0.0,0.0,11.729767,7.0147247,0,0_Welterweight
Donald Cerrone,Welterweight,0.03057035782585871,0.020349283777290002,0.01980254198210544,0.003749699907246004,0.004575799807635774,9.102367385927845e-05,0.23725918156447456,0.12649196208454028,0.38533470791635305,0.2870577759148547,0.1909731409827436,0.10198249547294166,0.3585824271030324,0.3017881111232408,0.11374483055300873,0.03757045407034344,0.09013576996493394,0.00681601846046046,0.18547197967152795,0.07289546850624226,0.29874409635311694,0.174787132371894,0.274828066820875,0.216324052848127,0.14103334736774142,0.09781511780572764,0.19945730943984816,0.2511388622536849,0.1462257875226623,0.20785922835969012,0.43218896537727336,0.33175900770817,0.39422790405019104,0.3118236825219977,0.08094195144271933,0.061712266448284266,0.0808130057098244,0.0586578994666136,0.0070530087007837005,0.006458808013298835,0.023528658136744318,0.023633758509494476,0.1042614366049765,0.04756653579457052,0.0,1.0,0.0,0.0,0.0,9.959872,8.505571,0,0_Welterweight
Dong Hyun Kim,Welterweight,0.01094892860764646,0.0060627194586425,0.025659971812518716,0.012366757604883013,0.02249081302804128,0.024853474937722046,0.10068260739572192,0.06166266240454983,0.1382966691597741,0.07999060235199722,0.1526567442810924,0.12350971553097734,0.16429573904289224,0.13851472430723027,0.16130999398963258,0.10217818589875621,0.16660587869303625,0.027984348279749105,0.0903136147168022,0.051490885956852334,0.10815732172928967,0.0433474830928263,0.04975465400099201,0.039314770267154,0.04633474561848114,0.030453705633199504,0.06399337645079296,0.06814614361523398,0.05768945739046952,0.06935739423614268,0.09472280162131128,0.0562520191096728,0.11849712127489619,0.05639403824478329,0.0737151609560473,0.06865410642225714,0.0615229134554644,0.0415832800339824,0.041296361139572704,0.03192546411379403,0.014296570476700517,0.01409359056650864,0.5483859247638357,0.1613776294602498,0.0,0.0,0.0,1.0,0.0,-5.0077534,1.7367724,1,1_Welterweight
Drew Dober,Welterweight,0.07421962199158338,0.0,0.0010098821618726719,0.029938547192604033,0.0,0.10868918185478897,0.19784772922247315,0.09459280324346755,0.21181444133173213,0.16128079205840623,0.1784494983980251,0.09737437440441796,0.2099188369579338,0.18883034009509006,0.11526340669152772,0.03256473554283034,0.12215220027844695,0.021904068244933312,0.14167429783716254,0.0458959241556803,0.16420454449186636,0.10777876989337651,0.310546772414517,0.19775198277220402,0.06160053049004664,0.04057461001102989,0.18241265536291548,0.2167294763380425,0.11226955197226728,0.12466187824990758,0.3047054063702956,0.18258574504963457,0.21946466833934658,0.17164801612203195,0.1485727806806002,0.10216415869617244,0.0436997741478016,0.039130206418404,0.01881321406632145,0.016424838489416446,0.009764254390685328,0.010480323741841746,0.26205814080528184,0.14295305457780708,0.0,0.0,0.0,1.0,0.0,-6.1245146,2.6210525,1,1_Welterweight
Drew Fickett,Welterweight,0.008974272720921685,0.0,0.17632475491515356,0.04839014193133205,0.03277417801357657,0.0,0.05715343445056351,0.024555638950759368,0.1386580353001981,0.09612254647868847,0.0785856533683347,0.04963274994702721,0.4750764263699379,0.6427269564693321,0.06462424351133528,0.04944782401577616,0.25843704808460316,0.14483416756710332,0.04400258330189226,0.013878236130009675,0.1283797247533928,0.0750410446380294,0.054687828794345,0.032600920287755,0.02365653899158538,0.018226382660574754,0.06577920090817632,0.06520491698346009,0.032115659065077753,0.04963154120449741,0.07735757981810794,0.035978534840727446,0.057103823432779525,0.03616842968737986,0.04866291276507032,0.027708929072857106,0.0489134287865684,0.0321936767662652,0.009841694642310295,0.007964533592737556,0.10753221335195122,0.0745132870037663,0.19851445969239984,0.6046189683575776,0.0,1.0,0.0,0.0,0.0,12.142715,3.6916206,0,0_Welterweight
Duane Ludwig,Welterweight,0.0039536013740727426,0.028445531385587502,0.0,0.01860761549481302,0.0,0.0,0.2712874550173579,0.12958120996217165,0.2785395940627399,0.16722511140447333,0.23061590517237,0.1156634722912031,0.28297958337246115,0.21406575321057242,0.03738202985826984,0.008353509621588309,0.3293543311525653,0.10085574564157847,0.2135912017040256,0.07946359478530134,0.20996180963254207,0.0923938881603555,0.424309504349192,0.293760738384869,0.0835675325434219,0.03823873619093926,0.09790948531817492,0.10528417940227876,0.16386688508662878,0.22081443933101585,0.44155625339075527,0.26689235111834264,0.2702065786870512,0.1775145138924443,0.21489134340443747,0.17762779150188504,0.0305014993061012,0.0184159397919596,0.011254438715029817,0.009345567817512116,0.058559642271203194,0.03653059129077966,0.14592124174998872,0.28448033873398065,0.0,1.0,0.0,0.0,0.0,9.666513,7.0550985,0,0_Welterweight
Dustin Hazelett,Welterweight,0.0,0.017481559126739998,0.19632785003088413,0.01059423514810801,0.04815764669557749,0.0,0.13663573452821096,0.06468296542452458,0.16584501250245484,0.11002566052478252,0.1239807540961782,0.0674873533307263,0.18543517870622414,0.16750360372500137,0.015221402802029618,0.021448340311950826,0.17602455757618957,0.1205067705384149,0.1215923257627328,0.051105292628781746,0.13689919888335536,0.0721213070420148,0.094468653843901,0.064929936955609,0.034316911369101005,0.02486185856662313,0.06567212459747106,0.06421180153098872,0.08593236059240776,0.09998843758853909,0.2023980950771917,0.13162062689588835,0.15655298915592503,0.10202604627763989,0.03719841126119328,0.028958161878611544,0.0289128179135824,0.0170681624909792,0.030077477594487534,0.016910200005319596,0.03238526201338136,0.035914318743066734,0.11550035395131829,0.3732861591909762,0.0,1.0,0.0,0.0,0.0,12.596843,4.1396146,0,0_Welterweight
Dwight Grant,Welterweight,0.01357857280979764,0.02061248253448,0.0,0.0053011748387730056,0.0,0.0,0.1837958880399029,0.06806753669006924,0.1813771190356986,0.08638023243356587,0.1501822380124224,0.057944963387166454,0.1772899419651331,0.10445366822165912,0.016084272270070418,0.022664201835099224,0.2398538742372025,0.06340336205610933,0.15795840205627248,0.04275138526785671,0.14520895217033042,0.040989509110449296,0.115879601901648,0.077183396857799,0.05432018908990426,0.03422920975397138,0.1449328251397594,0.1594532262712359,0.07653871684960727,0.09427822812428469,0.3196240362815846,0.15915514606293824,0.19565662108078855,0.09418078421241716,0.028601537771692703,0.027519054464762747,0.0156897996832424,0.0094362850002336,0.020079863973634465,0.011261710225402845,0.014758743301467937,0.01601279372860277,0.03147953261372092,0.14616727536805418,0.0,0.0,0.0,0.0,1.0,2.1643224,-7.542241,4,4_Welterweight
Edgar Garcia,Welterweight,0.0,0.0,0.01933229156086496,0.06660765726006607,0.0,0.054605587221158554,0.24962149905994352,0.07036123484001544,0.3137315341742967,0.18229973478703937,0.1994687952901812,0.05918264841393444,0.2801217256012726,0.18019018205371568,0.09832237457545812,0.06882791250206828,0.0345623976077909,0.0,0.24182697065621242,0.05747885283866634,0.24680986342246167,0.10461114463288651,0.093661447797176,0.066144668901821,0.07291628227440526,0.043254608413023386,0.04794231487563658,0.058505352217820925,0.19007388365561328,0.21971770370850519,0.45415143272807584,0.15881665361810762,0.35214631840428245,0.2308629055467763,0.050760956944347804,0.036010928230248665,0.0345016161559072,0.014499130188418,0.014499410600540157,0.012123708834474596,0.0013081531162073905,0.0019146648600082325,0.10623383577249208,0.03602186618801689,0.0,1.0,0.0,0.0,0.0,10.993242,7.689475,0,0_Welterweight
Elizeu Zaleski dos Santos,Welterweight,0.009629359844378323,0.0160607703889,0.020880392139840432,0.00931833711093601,0.04582775028495356,0.0,0.2176085954516156,0.09942463037357448,0.24482532643170327,0.13997923877019386,0.1758837327118554,0.08214297487481573,0.25031222831385413,0.17966947561833366,0.07727844004506129,0.01913973324278632,0.21214680996281424,0.10049061749241055,0.17512792213714506,0.0637758711718554,0.2145721558537396,0.0989610281629692,0.24337845813118797,0.152026138772926,0.053515481606190386,0.03299799928420876,0.15232411042338598,0.162306518294362,0.07651317044931977,0.09332002653216155,0.360941684342413,0.21229400819602845,0.24615644001676718,0.13862628017220943,0.13978867000635703,0.11863678339640013,0.0621084192896264,0.0413532437830204,0.011949364446828713,0.008039552145602065,0.012443509048997822,0.01297577422546207,0.11742335239215919,0.16975456924362511,0.0,1.0,0.0,0.0,0.0,10.484297,6.4369793,0,0_Welterweight
Emil Meek,Welterweight,0.0,0.0,0.05340874022192381,0.0,0.0,0.0,0.1509336419753086,0.06588183421516751,0.12889163916391624,0.12015432098765431,0.1808333333333333,0.109484126984127,0.16028265107212458,0.1843701095461658,0.02851851851851643,0.02009259259259112,0.4031869685124534,0.20961903574051483,0.12167874396135256,0.03946759259259249,0.09959677419354838,0.0825,0.179629629629629,0.131481481481481,0.03819444444444413,0.02673611111111101,0.09237373737373732,0.0887731481481479,0.06805555555555502,0.09527777777777693,0.22795356951154033,0.1116666666666666,0.09944444444444438,0.09395102339181272,0.04931643965387685,0.018321685481108713,0.0248148148148148,0.016296296296296,0.02932769726247979,0.027125000000000003,0.05336065573770486,0.0625645994832037,0.34094414780913634,0.4325544246536613,0.0,0.0,0.0,0.0,1.0,2.237041,-7.0802264,4,4_Welterweight
