Fighter_dims,weight_class,avg_KD,avg_opp_KD,avg_SUB_ATT,avg_opp_SUB_ATT,avg_REV,avg_opp_REV,avg_SIG_STR_att,avg_SIG_STR_landed,avg_opp_SIG_STR_att,avg_opp_SIG_STR_landed,avg_TOTAL_STR_att,avg_TOTAL_STR_landed,avg_opp_TOTAL_STR_att,avg_opp_TOTAL_STR_landed,avg_TD_att,avg_TD_landed,avg_opp_TD_att,avg_opp_TD_landed,avg_HEAD_att,avg_HEAD_landed,avg_opp_HEAD_att,avg_opp_HEAD_landed,avg_BODY_att,avg_BODY_landed,avg_opp_BODY_att,avg_opp_BODY_landed,avg_LEG_att,avg_LEG_landed,avg_opp_LEG_att,avg_opp_LEG_landed,avg_DISTANCE_att,avg_DISTANCE_landed,avg_opp_DISTANCE_att,avg_opp_DISTANCE_landed,avg_CLINCH_att,avg_CLINCH_landed,avg_opp_CLINCH_att,avg_opp_CLINCH_landed,avg_GROUND_att,avg_GROUND_landed,avg_opp_GROUND_att,avg_opp_GROUND_landed,avg_CTRL_time(seconds),avg_opp_CTRL_time(seconds),Stance_Open Stance,Stance_Orthodox,Stance_Sideways,Stance_Southpaw,Stance_Switch,x,y,cluster,specific_cluster
Ricky Glenn,Lightweight,0.028647650053550917,0.0136146685639725,0.013088561337734752,0.004084400569191004,0.0,0.01760830467606809,0.23879159548672865,0.10927084039177155,0.29626371963837256,0.20557310812680332,0.1995539472904067,0.0953575484967644,0.30090487099942576,0.2537707865165021,0.08087113127001049,0.00844109450966141,0.2142307278864311,0.07975881856521203,0.19684466175841284,0.0778215955917229,0.24424397611820678,0.1303615817324793,0.25187136843353397,0.138188885924344,0.11819234147100678,0.0915161002534684,0.14629571798561897,0.1474382355774923,0.040844005691924264,0.0575389930184985,0.39528476432734055,0.23700073372465275,0.28536285496614333,0.19948499945585005,0.10668713529137037,0.08226251022200251,0.0582707814538124,0.0396186855211668,0.02274404078310361,0.01699120642120231,0.04503051627534666,0.04784922759838831,0.08947070202845363,0.19806900434543312,0.0,0.0,0.0,1.0,0.0,3.028085,5.8143296,0,0_Lightweight
Rob Emerson,Lightweight,0.010400821812314666,0.0085152470417325,0.032003660925836896,0.04030486515099305,0.0,0.1215228957592014,0.18383633396070934,0.06678143774698334,0.28678079978056414,0.14811848952458917,0.1544979684414391,0.06176485245007271,0.30105507238460155,0.21212467505189317,0.0808991236712847,0.06748120924368838,0.2689368845465101,0.14640910527424114,0.16343665251419112,0.040987749715413246,0.2710267118724624,0.10919366641135289,0.058724020638506,0.044022859703613,0.04477559176252464,0.03666522371123775,0.1629799885737487,0.21229738439140095,0.05504022315564076,0.07474744391598952,0.3298619030566018,0.1714804479698265,0.2580914593544196,0.12246781306637979,0.06302058783465365,0.029973516038684048,0.0591211270922932,0.0307060369694352,0.00800916716902846,0.00518526370061684,0.06597348950138746,0.057211565930082135,0.09289379765864188,0.3400223622399709,0.0,1.0,0.0,0.0,0.0,16.13673,3.3590207,1,1_Lightweight
Rodrigo Damm,Lightweight,0.0,0.0095345487610675,0.01627396745639797,0.00803822500692601,0.0,0.034653681140970304,0.22569420654734687,0.10116456665602161,0.3885908589304799,0.24357836210360842,0.1783888986999681,0.07793094916971403,0.3546288194803835,0.25102573017385943,0.0907188219513555,0.027558659364594132,0.10775175099998116,0.0,0.193305032459003,0.07395661286697833,0.3105816049237378,0.14376912417585688,0.132770193105808,0.073148325870909,0.11169246019770677,0.07356033797851202,0.19345688624706076,0.19915537179021867,0.17521459860731028,0.22576385150986877,0.43947274079080045,0.29349019613308097,0.4446424952794216,0.3117847065703051,0.02721539835037683,0.019842582825951555,0.0231372261319528,0.0130375916561272,0.0018056882261935218,0.00124592487607353,0.00536326325997995,0.0058097643549687205,0.07010210573228148,0.04296492145572961,0.0,1.0,0.0,0.0,0.0,15.427271,1.7775742,1,1_Lightweight
Roger Bowling,Lightweight,0.0,0.0381762220354825,0.053958315659195163,0.0,0.0,0.0,0.2127366050429938,0.09055332388064537,0.24669363271409803,0.17875390433004057,0.17573250780866,0.0784396609716487,0.22938643083108504,0.1906545183485368,0.08504502861853909,0.10533664441660862,0.07896445321225479,0.018576843303278703,0.1711989266065228,0.06015309135735915,0.21844445276981744,0.12765078245152262,0.210070793233023,0.11968654373642401,0.05679982678251489,0.04534696017186976,0.17886299855429816,0.15584073900841827,0.06335122322461952,0.10347366460021197,0.39225282744383544,0.23115913018661474,0.2553104453101083,0.1913153273795863,0.04809706639431106,0.027875129542836084,0.0431418560035512,0.0375291338332988,0.008696246741939487,0.01000068375323041,0.01777402633150073,0.01696869493332136,0.15060160488196314,0.04905410127275674,0.0,1.0,0.0,0.0,0.0,16.43219,2.3511589,1,1_Lightweight
Roger Huerta,Lightweight,0.0,0.0038908051816374995,0.017954179476505457,0.07205547730678809,0.16449762398256604,0.1576085653509956,0.22666892165651914,0.10516816674379996,0.1686733502165253,0.11165304279694727,0.2532324093745987,0.1457387425554097,0.23854382353212036,0.22007578711498454,0.15991790970055136,0.12567280713526147,0.1958703760153786,0.08932405282915913,0.2101665570422825,0.08991724875941648,0.1457524136123424,0.0817859541379692,0.151100267023822,0.10271004687241,0.04290180532885313,0.02924623721047988,0.04768877607388005,0.04367207650397349,0.04808230880080126,0.05323819349468311,0.2339866287766456,0.11692411860307725,0.14774020326049084,0.09574748601505316,0.12320115119054523,0.07054822925120806,0.052440321203226,0.0316254565329412,0.09063762576449137,0.056337147171311885,0.030598333471772977,0.029451239406812723,0.5508687533647368,0.17128628250517802,0.0,1.0,0.0,0.0,0.0,17.893835,4.5235615,1,1_Lightweight
Rolando Delgado,Lightweight,0.03823469118453515,0.0,0.2179131719110726,0.06787886233797906,0.05312655705031656,0.09666168410563096,0.06635935185753965,0.04127481408026883,0.12067572934577067,0.03817460804990739,0.1114472633454143,0.0911907394569105,0.1582263986645155,0.10901671469940102,0.1744476523946994,0.05855703667301347,0.014792836186757457,0.014842036988941845,0.04073532985948812,0.022264369228249026,0.12317802406557153,0.0348147920633943,0.185156745909863,0.12848864590372,0.008484857792247376,0.002802690582959626,0.028280532457692874,0.01102391629297453,0.011210762331838504,0.013733183856501567,0.09402172800202258,0.0781835493580686,0.09884437661020985,0.008663486377347318,0.00510346046780373,0.0059155217696853285,0.0014947683109116,0.0,0.019387919530007094,0.015250220119990887,0.059049474380651154,0.05083950359787227,0.4794689231244139,0.21373529986884232,0.0,1.0,0.0,0.0,0.0,17.589703,5.6945233,1,1_Lightweight
Rong Zhu,Lightweight,0.007107984824433847,0.0,0.0,0.025117370892018025,0.0,0.14471570161709943,0.16230731611893576,0.08767046724793197,0.341602751824478,0.26045383411580575,0.1512206572769953,0.08721132349653477,0.34146281195947614,0.3070769688553858,0.12325508607198614,0.13025821596244144,0.03314289805185521,0.0,0.1587756004626794,0.08290923317683875,0.2531715381897117,0.1399530516431922,0.058841940532081,0.03928012519561799,0.12365023474178403,0.09844483568075102,0.021152368758001576,0.029084507042252163,0.17411971830985878,0.2330183881064161,0.27127486335079715,0.2052112676056335,0.3976700373179246,0.34017111440573233,0.0019235014382872463,0.002229568486714658,0.0089827856025036,0.0067292644757432,0.028042797849901227,0.02093348982785601,0.004339644423920366,0.0063516759471555,0.3072220252611525,0.061101912578097925,0.0,1.0,0.0,0.0,0.0,15.825364,2.418227,1,1_Lightweight
Roosevelt Roberts,Lightweight,0.0,0.009557945041815001,0.05445275290843881,0.029728595524986034,0.0,0.027377720586183547,0.13238419380177166,0.07002515675803725,0.17087460865566692,0.10703263497484437,0.1317983975230082,0.08294164913082397,0.21531380192051874,0.19814455903854797,0.057120511538827065,0.03452278582905624,0.15596023624397018,0.05886706480542599,0.1155055228817567,0.05250503301602285,0.12604196106695364,0.052609382325593104,0.107011205263402,0.08063960658355801,0.06794160389721751,0.04682788832650539,0.06535292920872965,0.08109875984006648,0.07705652662847552,0.09496599896965696,0.23140224677194252,0.164579066899398,0.16549733703371658,0.09298980230980268,0.03036445183956763,0.02543929270225696,0.0313895086451428,0.0263307386341684,0.011920808627367213,0.01185625474187362,0.026462321554752786,0.0313249041694095,0.25060671219612496,0.30641186697173506,0.0,1.0,0.0,0.0,0.0,16.896353,4.343953,1,1_Lightweight
Ross Pearson,Lightweight,0.012678799721236667,0.01087209333961,0.0,0.0035093746947060037,0.007956697686780046,0.00723844947824312,0.18885264513724204,0.0906094195523249,0.3335898608233809,0.1777876134117725,0.1629996062275623,0.08467518463466721,0.32368654951271275,0.21286529038050708,0.05191420164967526,0.02611480888541513,0.1908328219656764,0.04537045661209565,0.14456277076091814,0.05126209298743054,0.29144523626799956,0.1184842737636633,0.264502570491078,0.17822693672471301,0.07431178412450327,0.047862879192529136,0.1341122900231697,0.15466205139687364,0.10476754599089703,0.12850711906936346,0.32671284488213603,0.2139769705484835,0.3451931553123139,0.18343749870099446,0.11566080066680627,0.09422265228475159,0.0746392192075284,0.049852323519722,0.004489320943423791,0.002984949417945415,0.011474072773221572,0.010781292860316384,0.07815026449504166,0.16403496184620117,0.0,1.0,0.0,0.0,0.0,16.257795,1.618809,1,1_Lightweight
Rustam Khabilov,Lightweight,0.0036347862365433037,0.0053286653269124995,0.005539223140845573,0.006831304863489008,0.01411594613528018,0.027566961957894345,0.13308126159793596,0.06103684777009251,0.15201794957528109,0.07291214112742006,0.1293864619792434,0.07306522642752115,0.15643871651648755,0.10191825097192299,0.32136052128981935,0.2729882402851378,0.07450581580813496,0.02999200993274084,0.11889622524812704,0.05149780912918552,0.11218953761777345,0.0284158615427811,0.090231703733592,0.046331331186033,0.04736170045640326,0.02785127620973738,0.062155484739558675,0.05147773500629104,0.09451451865067127,0.10822551638764158,0.1906150777961706,0.08323029805232204,0.16251683119341997,0.08179517764146532,0.0435225258345445,0.03522105320994037,0.0232050384389244,0.0147241699766532,0.031242083165388863,0.028523085063455998,0.006564968753465834,0.0031306113502183605,0.3019704052615363,0.07840933647501964,0.0,1.0,0.0,0.0,0.0,17.84447,4.9182286,1,1_Lightweight
Ryan Couture,Lightweight,0.0,0.0476190476190475,0.0,0.0,0.0,0.0,0.1894444444444444,0.08154195011337863,0.15077793493635055,0.15111111111111103,0.1580952380952381,0.07380952380952374,0.20200501253132833,0.25110663983903414,0.29333333333333295,0.05904761904761897,0.07540119930622549,0.07565198282364538,0.09755693581780527,0.020666666666666614,0.139784946236559,0.12571428571428572,0.34285714285714197,0.228571428571428,0.04285714285714276,0.04285714285714276,0.42909090909090936,0.28095238095238034,0.0,0.0,0.26683229813664583,0.12857142857142825,0.13987789987789978,0.16045112781954884,0.29915027130703403,0.2110658167423732,0.0228571428571428,0.0228571428571428,0.0,0.0,0.03540983606557369,0.02591362126245841,0.3703868366568595,0.019483824063976685,0.0,1.0,0.0,0.0,0.0,17.610565,2.9602675,1,1_Lightweight
Ryan Hall,Lightweight,0.0,0.0,0.021363496088768755,0.0,0.0,0.0,0.11337962962962954,0.05658730158730155,0.05684818481848176,0.02203703703703682,0.1805555555555555,0.136547619047619,0.07222222222222219,0.045774647887323765,0.061111111111109465,0.017222222222220522,0.0,0.0,0.051666666666666625,0.024972222222222205,0.04310035842293895,0.008333333333333099,0.338888888888888,0.111111111111111,0.016666666666666503,0.010416666666666376,0.16686868686868636,0.16388888888888878,0.03333333333333301,0.02722222222222198,0.1974476650563607,0.12999999999999962,0.05864672364672353,0.02127192982456119,0.01138071684320193,0.00879440903093215,0.0,0.0,0.013478260869565217,0.012916666666666616,0.012049180327868579,0.01007751937984486,0.25570811085685224,0.27447837150127224,0.0,0.0,0.0,1.0,0.0,1.9892387,7.106215,0,0_Lightweight
Sage Northcutt,Lightweight,0.008413081347202976,0.0083352811245725,0.015030390301148102,0.05345883884481606,0.023699982664194083,0.0,0.27423369052161584,0.19462937586474693,0.14997444958458955,0.09294064780818752,0.2353208524958722,0.1690768106857881,0.19791958259249884,0.18501481111882043,0.19476546062027145,0.1871914825114101,0.1278818256243144,0.0885805847969151,0.2515028100484785,0.1702610286198358,0.11097410038264423,0.05521130024143049,0.141689441280158,0.11792178907525999,0.01884232630927613,0.008912869576836378,0.12381579901866029,0.15056361050927394,0.14796258093750977,0.1472701077436547,0.19382725625781141,0.17087702423017997,0.14220049664540294,0.08189150270431465,0.39631013429185763,0.3375292708241734,0.0140937040073184,0.0062538204790264,0.10722788038112914,0.07940434303037724,0.037772689996363275,0.04467610971567628,0.14097522638292334,0.3229446095663498,0.0,1.0,0.0,0.0,0.0,17.055271,4.1627574,1,1_Lightweight
Sam Stout,Lightweight,0.005439477280919824,0.0056352218726649994,0.0043809373303904005,0.033728124138024035,0.009057923489409547,0.026920025138002072,0.3076397196598472,0.10325064446756135,0.3116992777356193,0.1919241785314957,0.2552364265681791,0.09374927034863353,0.30545015714841567,0.22997957537400715,0.03551892087892284,0.01894513026879322,0.3644918557512781,0.08946853626682184,0.2531603895626144,0.053267229813414606,0.2686883685606912,0.1290863345074989,0.30793792539017,0.196555313129891,0.07167264628496552,0.049593563586047267,0.20972051523761673,0.2348568592259843,0.10640889108980928,0.14068165708966054,0.574316416275257,0.2657939918204268,0.33942629211216024,0.2264743735826328,0.0760131098879819,0.06105065161231813,0.0350349045763804,0.0241428341095568,0.007623693172439778,0.00490627278467828,0.01480733258905045,0.011583410277479967,0.10840919355948767,0.15437863489813677,0.0,1.0,0.0,0.0,0.0,15.93493,1.442084,1,1_Lightweight
Scott Holtzman,Lightweight,0.010161177449597443,0.0052545191413675,0.01165786998458817,0.011645775643839012,0.04061089742702394,0.03700747656910393,0.19400985595361928,0.10906989394160331,0.251909509329754,0.16479432133182706,0.1962143396445557,0.1279051811604305,0.25976595805726715,0.21286170443564673,0.08726995216141409,0.06708632709364708,0.30268592997510935,0.1005935309718468,0.16106250542075268,0.08135298501222586,0.22323778867871333,0.11400660337449,0.193689180979848,0.129354907461062,0.056330392245668263,0.044902555913531636,0.12158583561964287,0.12485535245638209,0.06740637301577102,0.10028444873992085,0.29081926577992523,0.20866016951163763,0.2482772790996799,0.1628634196962997,0.12061898393104248,0.10270905829954927,0.0687633017314656,0.049359310736978,0.02754070922987886,0.022537884573328344,0.01579394713087852,0.014911140660957767,0.3416150355836615,0.17099330023663542,0.0,1.0,0.0,0.0,0.0,17.320105,2.7621465,1,1_Lightweight
Sean Sherk,Lightweight,0.0,0.0067404137332325005,0.01706273227369008,0.04764138806961605,0.042986363401686156,0.05691816347759539,0.16430207288202653,0.06327300274846785,0.22555653467317702,0.1512167745104118,0.1885818704707983,0.11071499049871332,0.26694424755831914,0.25187992735450626,0.21421730378864665,0.13277499976598636,0.07723270425442118,0.028895805343588973,0.1550084940472471,0.04861111670675808,0.21500699949783433,0.1239276373934913,0.050719405565786,0.048971815584528997,0.04032131446152188,0.035411355282834754,0.07641424927186395,0.09739667436263541,0.02649425756512126,0.03207522553393939,0.23582519668561716,0.10437776618723281,0.23265603136551194,0.1640766112572205,0.12273603972220301,0.06113732805806425,0.030769531258852,0.0213723263890892,0.02469574704571516,0.018511697164675805,0.024023122801863174,0.023472200527371492,0.44771077031834594,0.08533326762691174,0.0,1.0,0.0,0.0,0.0,18.036455,4.124596,1,1_Lightweight
Sean Soriano,Lightweight,0.0,0.0,0.0,0.1591511936339522,0.14141246684350142,0.08576480990274189,0.12505526083112284,0.08859100669445484,0.1766814612495731,0.1117926613616267,0.1044429708222811,0.07378505115574081,0.20530852994555338,0.18030597377367655,0.10212201591511932,0.06167108753315648,0.4593823067811322,0.22387067198310198,0.09697555068619534,0.05910145888594155,0.16476640711902107,0.0915119363395224,0.10610079575596801,0.08289124668435,0.032327586206896505,0.019893899204244007,0.15294188570050624,0.20051392572944274,0.032327586206896505,0.0446783819628647,0.16686848883250682,0.1730769230769228,0.16131061688090864,0.09013768672343975,0.14263630526294743,0.11022170469802324,0.0305039787798408,0.0159151193633952,0.01564121785261213,0.01182029177718831,0.042119624298821524,0.05412991178829181,0.1927356159976692,0.51552027861583,0.0,1.0,0.0,0.0,0.0,16.85418,4.100423,1,1_Lightweight
Shamar Bailey,Lightweight,0.0,0.0,0.0,0.008333333333331009,0.0,0.0,0.14818287037037034,0.05494708994708992,0.33465346534653456,0.11726851851851827,0.1447222222222222,0.06888888888888887,0.3059941520467835,0.128931924882629,0.19555555555555382,0.12916666666666474,0.03298802469647242,0.0,0.12617149758454105,0.03530555555555544,0.3477150537634408,0.11499999999999991,0.125,0.088888888888888,0.02187499999999988,0.009375000000000003,0.09237373737373732,0.08194444444444365,0.012499999999999503,0.006805555555554884,0.2529347826086954,0.11624999999999984,0.3926780626780627,0.1531578947368421,0.055006798075477814,0.057163658701059376,0.0055555555555552,0.002222222222222,0.012355072463768027,0.00645833333333323,0.0025819672131146515,0.0037790697674417095,0.4869946605644546,0.0034096692111958947,0.0,0.0,0.0,1.0,0.0,2.9091964,6.713106,0,0_Lightweight
Shane Campbell,Lightweight,0.0,0.0598564488785325,0.0,0.02221603167670202,0.04888921970150502,0.0,0.17037779032172096,0.10383653574982492,0.32633346219222076,0.22469076973004581,0.1549156163815176,0.10010704798746502,0.35721568655794467,0.29407092880382624,0.14798163368108355,0.037978006169200045,0.4664287527159025,0.06479949231696418,0.09541177500295794,0.03750838770154115,0.2929784599274111,0.1842644763165234,0.303463118179646,0.189163565665714,0.08744880002501927,0.05362222755542927,0.3300748862257228,0.4015770495641538,0.04482097334092576,0.04387792983969663,0.29050982264525216,0.254821656667203,0.26343698759377887,0.19460492667830828,0.06675808071520702,0.042794865426506776,0.0717389181195804,0.037144659428208,0.013673240683169682,0.012875876322955136,0.11245654207294292,0.08703260571747753,0.20884197649032793,0.3783780789049973,0.0,1.0,0.0,0.0,0.0,15.662605,2.1870718,1,1_Lightweight
