Fighter_dims,weight_class,avg_KD,avg_opp_KD,avg_SUB_ATT,avg_opp_SUB_ATT,avg_REV,avg_opp_REV,avg_SIG_STR_att,avg_SIG_STR_landed,avg_opp_SIG_STR_att,avg_opp_SIG_STR_landed,avg_TOTAL_STR_att,avg_TOTAL_STR_landed,avg_opp_TOTAL_STR_att,avg_opp_TOTAL_STR_landed,avg_TD_att,avg_TD_landed,avg_opp_TD_att,avg_opp_TD_landed,avg_HEAD_att,avg_HEAD_landed,avg_opp_HEAD_att,avg_opp_HEAD_landed,avg_BODY_att,avg_BODY_landed,avg_opp_BODY_att,avg_opp_BODY_landed,avg_LEG_att,avg_LEG_landed,avg_opp_LEG_att,avg_opp_LEG_landed,avg_DISTANCE_att,avg_DISTANCE_landed,avg_opp_DISTANCE_att,avg_opp_DISTANCE_landed,avg_CLINCH_att,avg_CLINCH_landed,avg_opp_CLINCH_att,avg_opp_CLINCH_landed,avg_GROUND_att,avg_GROUND_landed,avg_opp_GROUND_att,avg_opp_GROUND_landed,avg_CTRL_time(seconds),avg_opp_CTRL_time(seconds),Stance_Open Stance,Stance_Orthodox,Stance_Sideways,Stance_Southpaw,Stance_Switch,x,y,cluster,specific_cluster
Mark Coleman,Heavyweight,-0.20572051909552633,-0.28320081935337404,1.4317576389692006,-0.44498579677596783,-0.41176979335099034,0.25995673259711394,-0.48846950280380014,0.5202863143387682,-1.7398456061510885,-1.466470974090086,0.024194060927293294,1.1499837188886846,-1.8036824662450521,-1.2950664726764252,0.866714533449118,2.225513493972891,-0.9765305352630972,-0.8445313720667693,-0.15235910569246688,1.1381171417152645,-1.6864325541328644,-1.4088814564473164,-0.978630189612099,-0.7295164626797271,-1.3736054405460116,-1.2356719384154984,-1.1439503920066705,-1.1338620787622147,-0.22074589925194704,0.03232411598435158,-1.6379377301523004,-1.3583110333246657,-1.4040257291355922,-1.123401837732714,-0.12914459518746355,-0.06827565796565506,-0.802753923582065,-0.7550480935470794,2.6073694609739144,2.829456837984562,-0.6357637363255482,-0.612959352376256,-1.1943562425131884,-1.1714614832021797,0.0,1.0,0.0,0.0,0.0,3.4273932,-3.737997,0,0_Heavyweight
Vitor Belfort,Heavyweight,3.3429055745067395,-0.28320081935337404,-0.4683254209550001,-0.44498579677596783,-0.41176979335099034,-0.42112565482948977,3.764154615960703,4.42991708311914,-0.563215152981854,-1.374514825831593,4.325193618425929,4.644017836171964,-1.0583703612050026,-1.7851729611600529,-1.0358826072160041,-0.8300122783084642,-1.1636142480982785,-0.8445313720667693,4.787727913595645,5.967072926828266,-0.380431229809879,-1.439328776596159,-1.407482602141525,-1.294553535553781,-0.27340221042279467,0.23440085399784114,-1.1439503920066705,-1.1338620787622147,-1.2200948833874345,-1.1865230829505606,-0.8500216316101603,-0.5236681930351132,-1.5001346129254198,-1.4788255645282076,13.09714459602573,5.3757687672349395,4.983514831976086,0.5040618323047925,4.269757025030876,5.90271246375169,-0.6357637363255482,-0.612959352376256,-1.1943562425131884,-1.1714614832021797,0.0,0.0,0.0,1.0,0.0,3.253457,-4.303915,-1,-1_Heavyweight
Randy Couture,Heavyweight,-0.20572051909552633,-0.28320081935337404,8.828509550817083,-0.44498579677596783,-0.41176979335099034,-0.42112565482948977,-1.7658713445530088,-1.1735467208515924,-2.073270160796234,-1.8059529186882193,-2.2184238284628393,-1.602369339012914,-2.5544547332267844,-2.1243727031264905,3.01156783177656,7.038540932265751,-1.1636142480982785,-0.8445313720667693,-1.5194531528865831,-0.7129383675641361,-1.8835579290446773,-1.439328776596159,-1.407482602141525,-1.294553535553781,-1.4391241170498628,-1.2781787371446822,-1.1439503920066705,-1.1338620787622147,-1.2200948833874345,-1.1865230829505606,-1.7039285276866796,-1.4640141561902806,-1.7219866277393423,-1.4788255645282076,-0.944662697618834,-0.8765079219467307,-0.9132281844741962,-0.8709725227506597,0.08233706046295866,0.3492093611410695,-0.6357637363255482,-0.612959352376256,-1.1943562425131884,-1.1714614832021797,0.0,1.0,0.0,0.0,0.0,3.357956,-3.5214806,0,0_Heavyweight
Vitor Belfort,Heavyweight,4.348349634360726,-0.28320081935337404,-0.4683254209550001,-0.44498579677596783,-0.41176979335099034,-0.42112565482948977,3.2253315736542394,4.316353550025334,-0.8274747793493704,-1.5291134757718834,3.3829775746483888,3.9315204936460586,-1.3201851263088142,-1.9067195353646922,-1.0358826072160041,-0.8300122783084642,-1.1636142480982785,-0.8445313720667693,4.173182066092249,5.831691364595247,-0.597549530810462,-1.439328776596159,-1.407482602141525,-1.294553535553781,-0.6911192269641586,-0.30760683282822704,-1.1439503920066705,-1.1338620787622147,-1.2200948833874345,-1.1865230829505606,-0.7450622423007546,-0.2572368368078137,-1.2949214992225386,-1.4788255645282076,8.065496982469762,3.13536962027817,2.870515251081402,0.011341188409924563,5.333806735834126,6.487574143157061,-0.6357637363255482,-0.612959352376256,-1.1943562425131884,-1.1714614832021797,0.0,0.0,0.0,1.0,0.0,3.253313,-4.293943,-1,-1_Heavyweight
Mark Coleman,Heavyweight,-0.20572051909552633,-0.28320081935337404,3.4559667279337014,-0.44498579677596783,-0.41176979335099034,-0.08620718003622531,-0.746477532463497,-0.27406406882123424,-1.7185210572016514,-1.448227866822173,-0.34803301650630886,0.3156182529608099,-1.3346572992542525,-0.5165829714187288,-0.1002910484539058,0.6725255206956469,1.136320125414124,-0.8445313720667693,-0.4009714880580304,0.2766432050925869,-1.5650562080175399,-1.184799671690702,-1.1965968142142773,-1.0166996985697712,-1.406905672394349,-1.257276255357548,-1.1439503920066705,-1.1338620787622147,-0.7286705803488039,-0.5871617539696423,-1.2938708505192809,-1.2041195432579495,-1.3694202976644505,-1.0803325447800336,-0.5436362079092263,-0.47906420276005846,-0.8589030813075753,-0.8139673296390735,1.4141018980762492,1.4036105401160814,-0.6357637363255482,-0.612959352376256,-1.1943562425131884,-1.1714614832021797,0.0,1.0,0.0,0.0,0.0,3.3335915,-3.5651624,0,0_Heavyweight
Randy Couture,Heavyweight,-0.20572051909552633,-0.28320081935337404,1.6225290305278777,-0.44498579677596783,-0.41176979335099034,-0.42112565482948977,-0.8030484924626222,0.21863273605140274,-2.073270160796234,-1.8059529186882193,-0.7408075808076444,0.3228641388274571,-2.4883626525350593,-2.0194796102292383,0.7846573492786431,2.7092566356847576,-1.1636142480982785,-0.8445313720667693,-0.49192442692366906,0.8145038937110699,-1.8835579290446773,-1.439328776596159,-1.070404113808007,-0.8504337479247133,-1.4391241170498628,-1.2781787371446822,-1.1439503920066705,-1.1338620787622147,-1.2200948833874345,-1.1865230829505606,-1.7039285276866796,-1.4640141561902806,-1.7219866277393423,-1.4788255645282076,-0.944662697618834,-0.8765079219467307,-0.9132281844741962,-0.8709725227506597,2.4174555448658013,2.8487867717974904,-0.6357637363255482,-0.612959352376256,-1.1943562425131884,-1.1714614832021797,0.0,1.0,0.0,0.0,0.0,3.4131823,-3.7025769,0,0_Heavyweight
Vitor Belfort,Heavyweight,2.2339599202560403,-0.28320081935337404,-0.4683254209550001,-0.44498579677596783,-0.41176979335099034,-0.42112565482948977,4.083194575221109,5.236815870890928,-0.664334907969425,-1.0644186965908904,4.00287788916468,4.355167562174977,-1.1585545825457477,-1.5413731466216734,0.9878426122802777,3.1042643269786434,1.1248204535465618,-0.8445313720667693,4.837671655072314,6.341153559314241,-0.6779250557000992,-1.439328776596159,0.0913128191985828,0.680193377296895,0.5644604099654175,1.321567435131539,-1.1439503920066705,-1.1338620787622147,-1.2200948833874345,-1.1865230829505606,-1.0434849127524968,-0.49428238168651456,-1.1881552170933376,-1.4788255645282076,10.961619736783952,7.290528503296824,3.140782639335368,1.492367775000907,6.591044179302225,6.325261612863369,-0.6357637363255482,-0.612959352376256,-1.1943562425131884,-1.1714614832021797,0.0,0.0,0.0,1.0,0.0,3.3140144,-4.069067,-1,-1_Heavyweight
Randy Couture,Heavyweight,-0.20572051909552633,-0.28320081935337404,0.7902308040713613,-0.44498579677596783,-0.41176979335099034,-0.42112565482948977,-0.7245341120236631,0.22470939768444861,-1.5111062497484955,-1.4847210107111644,-0.010703440402978291,1.2264605653437757,-1.7985764888612268,-1.5561243038128492,-0.3053194336992136,0.5902584059531231,-0.7505527064637533,-0.8445313720667693,-0.43093600527972864,0.7682693584195268,-1.2307091853802483,-1.0359815217637494,-0.9340516551912238,-0.6707817468048145,-1.4391241170498628,-1.2781787371446822,-1.1439503920066705,-1.1338620787622147,-1.2200948833874345,-1.1865230829505606,-1.571473187239677,-1.3473233597955214,-1.3640915965890796,-1.416046450173999,2.0756648019112673,2.537305683685422,0.06243490930323442,-0.017808579646143005,0.7402141906797354,0.9420525785202742,-0.6357637363255482,-0.612959352376256,-1.1943562425131884,-1.1714614832021797,0.0,1.0,0.0,0.0,0.0,3.4010139,-3.6832743,0,0_Heavyweight
Vitor Belfort,Heavyweight,0.04178329359229393,-0.28320081935337404,-0.4683254209550001,0.6799642194903562,-0.41176979335099034,-0.42112565482948977,-0.8334115602411921,-0.6661490129210238,-0.6363926375090921,0.31547976887718926,-1.067623588658591,-0.831055382723854,0.21072657212687934,1.5780969441258508,-0.41996623606496586,-0.4308827676271954,-0.46713412151072287,0.06651836785549917,-0.4877995116594012,-0.16769454712909257,-0.363412132218906,0.90323949644998,-1.2554308927302136,-1.0942168922211086,-0.7480326425141588,-0.38145469511317587,-1.1439503920066705,-1.1338620787622147,-1.2200948833874345,-1.1865230829505606,-1.2498070726514199,-1.3000498464915784,-1.5130960757474277,-1.3376862875108655,1.3078772224033153,0.824179297039908,3.0624442659284195,3.5885478651805713,0.14280442500067148,0.1599516677156177,0.5213093418138899,0.7456926700597376,-1.1943562425131884,-1.1714614832021797,0.0,0.0,0.0,1.0,0.0,3.1334035,-3.5187287,0,0_Heavyweight
Mark Coleman,Heavyweight,-0.20572051909552633,-0.28320081935337404,0.7341938066323601,-0.44498579677596783,-0.41176979335099034,0.9207960193427516,-1.4217666589235456,-1.1317275815897434,-1.2773423175115215,-0.4884741787569046,-1.3905332051457324,-0.9895318029907787,-0.8112941070527959,0.42019448870564546,0.1840322901984706,-0.03307522342422841,-0.8843665724857296,-0.8445313720667693,-1.1323532429178442,-0.673127293541179,-1.253051763258269,-0.4195041079481082,-1.381877799336449,-1.2608177737723198,-1.3726232029134229,-1.194428524883444,-1.1439503920066705,-1.1338620787622147,0.3670347113073104,0.74920556795096,-1.5853701457230365,-1.3819705486666776,-1.1550728382064466,-0.4525918307128414,-0.8959718669585487,-0.8282520951510352,-0.9066322750598224,-0.864051208882931,0.6220055219990446,0.2870896396353578,0.14361922783914932,0.38064597570244135,-1.1943562425131884,-1.1714614832021797,0.0,1.0,0.0,0.0,0.0,3.1281793,-3.3033266,0,0_Heavyweight
