Unnamed: 0,Fighter_dims,weight_class,avg_KD,avg_opp_KD,avg_SUB_ATT,avg_opp_SUB_ATT,avg_REV,avg_opp_REV,avg_SIG_STR_att,avg_SIG_STR_landed,avg_opp_SIG_STR_att,avg_opp_SIG_STR_landed,avg_TOTAL_STR_att,avg_TOTAL_STR_landed,avg_opp_TOTAL_STR_att,avg_opp_TOTAL_STR_landed,avg_TD_att,avg_TD_landed,avg_opp_TD_att,avg_opp_TD_landed,avg_HEAD_att,avg_HEAD_landed,avg_opp_HEAD_att,avg_opp_HEAD_landed,avg_BODY_att,avg_BODY_landed,avg_opp_BODY_att,avg_opp_BODY_landed,avg_LEG_att,avg_LEG_landed,avg_opp_LEG_att,avg_opp_LEG_landed,avg_DISTANCE_att,avg_DISTANCE_landed,avg_opp_DISTANCE_att,avg_opp_DISTANCE_landed,avg_CLINCH_att,avg_CLINCH_landed,avg_opp_CLINCH_att,avg_opp_CLINCH_landed,avg_GROUND_att,avg_GROUND_landed,avg_opp_GROUND_att,avg_opp_GROUND_landed,avg_CTRL_time(seconds),avg_opp_CTRL_time(seconds),Stance_Open Stance,Stance_Orthodox,Stance_Sideways,Stance_Southpaw,Stance_Switch,x,y,cluster,specific_cluster
1137,Harold Howard,OpenWeight,0.1455251030802815,0.0,0.150375939849624,0.0,0.0,0.0,0.1294540699575024,0.12209094163981378,0.119047619047619,0.09890109890109886,0.1582216410591696,0.12486573576799136,0.13492063492063486,0.10989010989010983,0.150375939849624,0.0,0.4285714285714286,0.2857142857142857,0.1294540699575024,0.12819548872180447,0.08730158730158727,0.06593406593406591,0.0,0.0,0.05639097744360901,0.05639097744360901,0.0,0.0,0.11278195488721802,0.0921052631578948,0.07351712614870506,0.047261009667024685,0.06901870059764795,0.08636723387415904,0.16541353383458643,0.20676691729323302,0.039977993764900036,0.023415682062298594,0.050670153644982,0.04661654135338344,0.0756302521008403,0.054945054945054916,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.783215,0.6764285,1,1_OpenWeight
1340,Jason DeLucia,OpenWeight,0.0,0.0,0.24937655860349,0.0,1.0,0.5586034912718194,0.011926704976688653,0.011043819023868843,0.005264616237184789,0.0,0.05963352488344355,0.05521909511934444,0.06054308672762528,0.05102628045271425,0.049875311720698,0.0,0.04738154613466312,0.04738154613466312,0.0047706819906754615,0.0038653366583540952,0.005264616237184789,0.0,0.049875311720698,0.024937655860349,0.0,0.0,0.0233790523690772,0.03117206982543625,0.0,0.0,0.01219174286505951,0.01567509796936223,0.01144574461282685,0.0,0.0,0.0,0.0,0.0,0.0033611623116122564,0.0038653366583540952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0145755,10.139175,0,0_OpenWeight
1407,Jerry Bohlander,OpenWeight,0.0,0.0,0.011441647597254,0.07964216333556609,0.20878630389844843,0.2332575165748247,0.020861732054738347,0.008985915465137162,0.020436533998861563,0.016656730895532847,0.07383687604095239,0.05860554364368812,0.03406088999810256,0.035521223817559,0.041653127959789996,0.0,0.08304873243136573,0.06130960199658313,0.01757847665726546,0.00588830048324528,0.018021075061663495,0.01414836969151947,0.011441647597254,0.011441647597254,0.004290617848970251,0.004290617848970251,0.021453089244851262,0.0143020594965675,0.008581235697940502,0.007008009153318083,0.0041952707856597994,0.0071918927754168,0.007405140861935477,0.002190473322895338,0.005034324942791762,0.006292906178489701,0.00912541162024892,0.0071265119320039205,0.02322753654248528,0.00411484510567091,0.014195918745798548,0.012476128888843883,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.25027,2.4085455,1,1_OpenWeight
1548,Johnny Rhodes,OpenWeight,0.010518934081345174,0.0,0.01086956521739,0.0,0.0,0.0,0.03500504181742681,0.03033112171257967,0.010484179238257089,0.010342341684651308,0.12057370982342028,0.1130480593239728,0.13826735307880392,0.175730949458632,0.024512130019574,0.024512130019574,0.0,0.0,0.0321405545225489,0.02720590634082681,0.007042150252749834,0.007165084159567784,0.012256065009787,0.012256065009787,0.008152173913043253,0.004076086956521626,0.016585169642326883,0.0221135595231025,0.008152173913043253,0.013315217391303992,0.005483470747572888,0.008976129748417543,0.014355710105383716,0.01301658141364418,0.010175277299958322,0.009729966190165102,0.006516639444228208,0.00763377763466733,0.04016136394700797,0.024678732427783324,0.0013697955010938412,0.001791271039891946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.099422,1.5638394,1,1_OpenWeight
1748,Keith Hackney,OpenWeight,0.08382513844008203,0.0,0.030596900757832,0.10925332368162612,0.0,0.0,0.23637355928464396,0.23959678087301275,0.03994888204198652,0.01764766431030842,0.24960565390438003,0.1950133055636425,0.09070258310757191,0.08056325684596156,0.0,0.0,0.13810654391868174,0.02906705571994041,0.20181690600767835,0.20032165365577193,0.034004183383454796,0.013532103700555615,0.022338225106125,0.007039774727207999,0.013199577613516129,0.007919746568109752,0.3177523850014483,0.4045467836949513,0.015839493136219504,0.00862372404082981,0.0580171430324096,0.09349830431835049,0.03603340154081718,0.005390985383204404,0.0695587479360233,0.055384372546709255,0.024330148264523697,0.019731482878262006,0.24778493286123102,0.1898566330237678,0.014521472512120078,0.006329872633488238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.746695,0.013475279,1,1_OpenWeight
1760,Ken Shamrock,OpenWeight,0.0,0.0,0.042646489056865994,0.0,0.0,0.03373790368129451,0.025884719213460035,0.018631033564152896,0.02361782613480448,0.013742861551871169,0.04941767827311174,0.04028782151083215,0.07492149912972026,0.08117612063002073,0.081151047974288,0.040010715331764,0.010254414920988905,0.0,0.018367223359662246,0.007847733404084695,0.0162692784534562,0.004558536865591808,0.059151453097382,0.056139140268695,0.007525542818679751,0.007243138490990626,0.018225514697346575,0.02430068626312875,0.03716227946695576,0.05331822336574464,0.019505422860386222,0.0064298534545667715,0.03122313739461326,0.008049761954620902,0.026489910721753607,0.032560131050266054,0.01734026870349725,0.01796758549319032,0.006849491464880531,0.007215461492646795,0.0025109990025404413,0.002237993954133592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.417559,1.3029225,1,1_OpenWeight
1764,Kenichi Yamamoto,OpenWeight,0.0,0.0,0.036036036036036,0.0,0.0,0.0,0.006893850372111235,0.0026598026598026576,0.11981981981981982,0.07110187110187104,0.006893850372111235,0.001994851994851993,0.25675675675675674,0.24490644490644478,0.0,0.0,0.10270270270270263,0.06846846846846844,0.005170387779083426,0.0,0.11601601601601601,0.06583506583506576,0.018018018018018,0.018018018018018,0.006756756756756752,0.006756756756756752,0.0,0.0,0.013513513513513504,0.022072072072072076,0.006606606606606599,0.0,0.004134904134904131,0.006899004267425313,0.007927927927927923,0.009909909909909902,0.0047901560096682,0.005611325611325606,0.0,0.0,0.12284048754636989,0.06583506583506576,0.0,0.9731380235197029,0.0,1.0,0.0,0.0,0.0,16.412094,1.8755158,1,1_OpenWeight
1811,Kimo Leopoldo,OpenWeight,0.0,0.0,0.0,0.16544117647058718,0.36856617647058065,0.20588235294117185,0.024616368286444958,0.027135854341736588,0.01358251633986925,0.0053733031674206766,0.02813299232736568,0.022387079831932756,0.06791258169934636,0.0805995475113122,0.036764705882352,0.036764705882352,0.10477941176470514,0.034926470588234414,0.017583120204603512,0.01709558823529399,0.003880718954248267,0.0026866515837103383,0.055147058823529,0.055147058823529,0.013786764705882004,0.0,0.01723345588235251,0.02297794117647,0.04136029411764676,0.022518382352940625,0.004493464052287466,0.0057773109243696,0.004218514328808339,0.0,0.024264705882352765,0.030330882352940954,0.029322094691534926,0.01144957983193248,0.0222985933503836,0.01709558823529399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.790306,2.494504,1,1_OpenWeight
1858,Larry Cureton,OpenWeight,0.0,0.0,0.0,0.1714285714285712,0.0,0.0,0.010931677018633514,0.008435374149659844,0.02412698412698407,0.03340659340659333,0.0874534161490683,0.09489795918367346,0.39809523809523806,0.5345054945054944,0.0,0.0,0.10857142857142835,0.10857142857142835,0.005465838509316757,0.0,0.01809523809523805,0.025054945054944988,0.057142857142857,0.057142857142857,0.02142857142857138,0.02142857142857138,0.0,0.0,0.0,0.0,0.006984126984126967,0.0,0.0,0.0,0.02514285714285709,0.031428571428571354,0.0,0.0,0.0,0.0,0.025546218487394898,0.03340659340659333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.3578,1.7647133,1,1_OpenWeight
2025,Marco Ruas,OpenWeight,0.009129640900790334,0.0,0.049819824370858,0.06215112020408406,0.06837836145419428,0.026415094339614482,0.03542330840086252,0.03168673997176678,0.021329979830806995,0.011568836222166484,0.056110578491158976,0.04213610581890304,0.04166337490656773,0.0332106445456069,0.021488469601676004,0.013102725366876001,0.012959489951418305,0.012959489951418305,0.01601863657345629,0.01125245215663478,0.011812156616215527,0.0027576197387516846,0.013641568369915001,0.013641568369915001,0.007075471698112876,0.007075471698112876,0.1773988643252251,0.16051759448696248,0.05347569523376476,0.05073869903092398,0.03228781653518324,0.044806148824107314,0.03620654741742865,0.01424817941079085,0.007264150943396162,0.006485849056603401,0.007388740932949946,0.008655382235741367,0.01208354519161314,0.009345668838877436,0.0018451720310765647,0.0020682148040638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.71049,0.982691,1,1_OpenWeight
2053,Mark Coleman,OpenWeight,0.0,0.0,0.061194524559552,0.0,0.0,0.10220886629760832,0.10068768403143062,0.10329316393090111,0.010553211682313473,0.0037556057850661,0.15720083392161424,0.13235304978646475,0.043309889622884346,0.047345156514034384,0.151932107883574,0.102311657398096,0.03467800820811701,0.0,0.09405933498338329,0.09771688378367853,0.008804107732213429,0.0021410482926661075,0.069296376411403,0.069296376411403,0.004142614618657876,0.0020713073093287506,0.0,0.0,0.004142614618657501,0.006766270543807258,0.007241234551914732,0.011148152742578972,0.017873345121986576,0.0034942175860671904,0.08326542324410555,0.07779717194747686,0.005873756012146065,0.005160514210671109,0.1083865004577179,0.0810350983396579,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.609665,-0.03637414,1,1_OpenWeight
2058,Mark Hall,OpenWeight,0.0,0.0,0.0,0.15666079514733616,0.5098976429151045,0.0,0.03377940273206104,0.025752193851984906,0.05040756498531596,0.05489054833215857,0.14163269257763428,0.10311603868695307,0.13757626445719098,0.1526347773020388,0.0,0.0,0.2903979961845779,0.19375904141762398,0.026392571048213843,0.019116849107292496,0.0212274566267228,0.02245449532305252,0.029759767561052003,0.003649635036496,0.10366617443184377,0.0832240833786274,0.044499562540128774,0.059332750053504996,0.0,0.0,0.018265456353733844,0.030982925324090145,0.034237517166752454,0.03895004963598796,0.013094297726862884,0.0020072992700728,0.04624361975843758,0.03833102815372197,0.023444611373344304,0.011193894670000995,0.017257593384407,0.02203421392042882,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.077978,2.1269896,1,1_OpenWeight
2370,Oleg Taktarov,OpenWeight,0.0,0.0,0.074414089396832,0.006870281994432007,0.23332802352334125,0.0,0.005598564821835079,0.0013522459798567526,0.05351447087869794,0.03299143311168155,0.02844053564873132,0.027030447225890267,0.1407259390368491,0.1236207731565766,0.072298670061272,0.0,0.039934720686543114,0.03775913138830632,0.0048683899238759305,0.00118321523237471,0.05247157439054995,0.031993697317474076,0.0015267293320960001,0.0,0.0025763557479127506,0.0014313087488403754,0.00572523499536094,0.00190841166512,0.002257342498909501,0.0036869927482188545,0.0043797686336091105,0.002159231483964971,0.026078460638812674,0.007014919510106166,0.009986231099448123,0.0012595516989792003,0.027390457691132082,0.012934085607512972,0.0,0.0,0.032446734294908304,0.024243801026203538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.965244,1.9240078,1,1_OpenWeight
2381,Orlando Wiet,OpenWeight,0.0,0.0,0.0,0.1764705882352922,0.0,0.0,0.06751918158567771,0.06946778711484584,0.03725490196078429,0.017194570135746545,0.08439897698209713,0.07163865546218479,0.03725490196078429,0.017194570135746545,0.0,0.0,0.11176470588235164,0.11176470588235164,0.061892583120204535,0.06382352941176457,0.012418300653594727,0.0085972850678732,0.058823529411764004,0.058823529411764004,0.022058823529411506,0.0,0.0,0.0,0.13235294117647053,0.07205882352941098,0.021568627450980378,0.01848739495798297,0.08099547511312213,0.04504643962848281,0.0,0.0,0.0,0.0,0.07135549872122757,0.06382352941176457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.300948,9.9129095,0,0_OpenWeight
2411,Patrick Smith,OpenWeight,0.0,0.0,0.22843595354981,0.0,0.0,0.0,0.10079394265131582,0.1127624887221504,0.03330022738773552,0.0369159413564097,0.13699848189112981,0.11669736682749039,0.06261722626394062,0.07750870903115521,0.203278720845408,0.0,0.17951686678101678,0.04779874213836381,0.0724090784796281,0.08410234419668376,0.014605171208944707,0.014707305273343,0.2212791545908,0.196121921886398,0.0,0.0,0.0707547169811316,0.0314465408805025,0.13283329390193402,0.18614343664359873,0.01844863731656183,0.011859838274932371,0.04930461084494896,0.05818232015390673,0.08629364563001514,0.10786705703751891,0.006688142353121506,0.00783468104222805,0.09524945931836824,0.08215265866209262,0.008435072142064312,0.011030478955007177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.193407,0.32585445,1,1_OpenWeight
2434,Paul Varelans,OpenWeight,0.020951279129907126,0.0046836648959157,0.036772088562632,0.03890092624112104,0.0,0.0,0.05413690813637977,0.03161366014921743,0.13596720004711382,0.09746567630612461,0.11819430029458729,0.08770873119706327,0.16417478902209412,0.13347995734763898,0.018386044281316,0.018386044281316,0.09406091423726193,0.06090939780894013,0.04122161380948227,0.019532328701202684,0.1062343166597316,0.0722516145894005,0.059839669064968,0.046807061850925,0.02589566930746313,0.011246118530439378,0.07048487112601316,0.0516687086175975,0.15946862229542028,0.1745963283297732,0.04532907768216348,0.027856133826954087,0.10891751701462878,0.09697198379534067,0.07546544656088681,0.05606358073254346,0.07060737285076164,0.018788732803497524,0.003179537426193735,0.0036564680401227952,0.061237034255047916,0.05163315178206991,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.084108,1.047218,1,1_OpenWeight
2534,Remco Pardoel,OpenWeight,0.0,0.0,0.037219135233808,0.02676468799151703,0.0,0.0,0.012546216016009165,0.015711131389257626,0.005634198242687534,0.0029968294106838,0.04102694558622851,0.04474886832046009,0.03420928675258895,0.04046072477594598,0.053493639074118006,0.053493639074118006,0.03390193812259011,0.01695096906129411,0.011363250155155418,0.016496687958720505,0.004775266095560061,0.0018075387454303767,0.0,0.0,0.0,0.0,0.011594409715754069,0.0,0.006102938940116252,0.009968133602189887,0.0015115674888686776,0.0,0.0065729429262523075,0.007851111953335743,0.0,0.0,0.0,0.0,0.01601185249135536,0.016496687958720505,0.0027644710224229295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.450835,10.314361,0,0_OpenWeight
2675,Royce Gracie,OpenWeight,0.0,0.0,0.127200527850854,0.0,0.21642019243450733,0.08378414196283067,0.01862691689313955,0.017929296465605746,0.019738100533543704,0.013720663926333922,0.1754562489932912,0.19225967200431202,0.03345666944710597,0.03162226848158635,0.164045042263798,0.084024429609554,0.041017293329233116,0.041017293329233116,0.007838245588079166,0.01050909399349265,0.013490522675599267,0.008650492418692146,0.029106142296769,0.009429792249889,0.014796894926710128,0.010203720073717877,0.07845423024012567,0.0552826572311325,0.014796894926709755,0.009163890527184587,0.006564404149542555,0.0076990359440632,0.010149328866023303,0.0,0.025138444337798008,0.014965456108119552,0.009222635463835931,0.010803658686207807,0.01130750070554333,0.01081119911327556,0.012079055353712953,0.008650492418692146,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6279929,10.368959,0,0_OpenWeight
